Date,Close,High,Low,Open,Volume,Shares,Cash,Position_value,Total_value,Portfolio_return,Portfolio_return_1d%
2017-11-28,19.505491256713867,19.53103278416577,19.39868203805262,19.495042933166125,3306400,8563.0,5.822615623474121,167025.52163124084,167031.34424686432,67.03134424686432,0.2506154738511235
2017-11-29,18.999303817749023,19.497361738712144,18.85998754857491,19.48575131148827,7084000,8563.0,5.822615623474121,162691.0385913849,162696.86120700836,62.69686120700837,-2.5950117682402185
2017-11-30,19.15719413757324,19.21059961733511,19.00278468281875,19.095662776772876,3742400,8563.0,5.822615623474121,164043.05340003964,164048.87601566312,64.04887601566311,0.8310023921939802
2017-12-01,19.051544189453125,19.146742937097777,18.75317364537353,19.05734763010673,9050400,8563.0,5.822615623474121,163138.3728942871,163144.19550991058,63.144195509910595,-0.5514701031332669
2017-12-04,18.681196212768555,19.19782826947336,18.66726334762554,19.169964310689576,6482400,8563.0,5.822615623474121,159967.08316993713,159972.9057855606,59.972905785560606,-1.9438569140863615
2017-12-05,18.724151611328125,18.938932086441543,18.57438704008579,18.657977144989214,11914400,8563.0,5.822615623474121,160334.91024780273,160340.7328634262,60.340732863426204,0.2299308598911587
2017-12-06,18.843727111816406,18.88319971551671,18.60108450662698,18.63243123144867,10682400,8563.0,5.822615623474121,161358.8352584839,161364.65787410736,61.364657874107365,0.6385931961239821
2017-12-07,18.979568481445312,19.01323765921873,18.857666075356573,18.857666075356573,6937600,8563.0,5.822615623474121,162522.0449066162,162527.86752223969,62.52786752223969,0.7208577537714866
2017-12-08,19.051544189453125,19.172284453380936,19.01787502185168,19.049221750290464,3776000,8563.0,5.822615623474121,163138.3728942871,163144.19550991058,63.144195509910595,0.3792137293541664
2017-12-11,19.20363426208496,19.21059980918818,19.05038513980484,19.05038513980484,3516800,8563.0,5.822615623474121,164440.72018623352,164446.542801857,64.44654280185699,0.7982798823310322
2017-12-12,19.154874801635746,19.24426835678737,19.117722852869544,19.19783019233204,2660800,8563.0,5.822615623474121,164023.1929264069,164029.01554203036,64.02901554203035,-0.25389847224074336
2017-12-13,19.174610137939453,19.26632612811451,19.154873830471463,19.22337073959608,3497600,8563.0,5.822615623474121,164192.18661117554,164198.009226799,64.19800922679902,0.10302670183699458
2017-12-14,19.15680313110352,19.274371734554048,19.14399848904833,19.21267712543421,2433600,8563.0,5.822615623474121,164039.70521163943,164045.5278272629,64.04552782726292,-0.0928643412025143
2017-12-15,19.37681007385254,19.40823819850076,19.159131145401474,19.216170331952185,3888800,8563.0,5.822615623474121,165923.6246623993,165929.44727802277,65.92944727802276,1.1484125630925934
2017-12-18,19.55956268310547,19.5770227500083,19.49786807844596,19.513001320563163,3600000,8563.0,5.822615623474121,167488.53525543213,167494.3578710556,67.4943578710556,0.9431180653610927
2017-12-19,19.455963134765625,19.53395439791605,19.39776054051585,19.531625796809443,5018400,8563.0,5.822615623474121,166601.41232299805,166607.23493862152,66.60723493862153,-0.529643472001029
2017-12-20,19.435009002685547,19.53628093760951,19.33839249328136,19.530460323558263,4673600,8563.0,5.822615623474121,166421.98208999634,166427.8047056198,66.42780470561982,-0.10769654335107681
2017-12-21,19.386117935180664,19.506016904930945,19.36865786862592,19.473421820358592,3453600,8563.0,5.822615623474121,166003.32787895203,166009.1504945755,66.0091504945755,-0.25155304534890677
2017-12-22,19.36283493041992,19.42452952644482,19.322094187947904,19.382623595540935,2173600,8563.0,5.822615623474121,165803.95550918576,165809.77812480924,65.80977812480924,-0.12009721703429843
2017-12-26,19.227807998657227,19.24759844356956,19.143997897850497,19.24759844356956,2616000,8563.0,5.822615623474121,164647.71989250183,164653.5425081253,64.6535425081253,-0.6973265568292364
2017-12-27,19.258075714111328,19.288340425329963,19.212677759182217,19.22664581417508,2235200,8563.0,5.822615623474121,164906.9023399353,164912.72495555878,64.91272495555877,0.15741079328475127
2017-12-28,19.27552604675293,19.31743196676708,19.246424762748703,19.31743196676708,3792000,8563.0,5.822615623474121,165056.32953834534,165062.1521539688,65.06215215396882,0.09060986558211415
2017-12-29,19.17541885375977,19.319761871601592,19.169598241325534,19.3092858349409,3431200,8563.0,5.822615623474121,164199.1116447449,164204.93426036838,64.20493426036838,-0.5193303749007394
2018-01-02,19.43733787536621,19.43966647647247,19.2184973288378,19.262730092643405,9135200,8563.0,5.822615623474121,166441.92422676086,166447.74684238434,66.44774684238435,1.3658618677436785
2018-01-03,19.63987922668457,19.661996491827978,19.474584108509944,19.47574752070629,5599200,8563.0,5.822615623474121,168176.28581809998,168182.10843372345,68.18210843372346,1.04198562265998
2018-01-04,19.752796173095703,19.807506752269987,19.699249006341365,19.73184231612151,4270400,8563.0,5.822615623474121,169143.1936302185,169149.01624584198,69.14901624584198,0.5749171663521846
2018-01-05,19.96349334716797,19.97862659272556,19.815658234374094,19.855237355355293,5935200,8563.0,5.822615623474121,170947.39353179932,170953.2161474228,70.95321614742278,1.0666333991316668
2018-01-08,20.05893898010254,20.07989105732459,19.940205213905315,19.9751271188106,5086400,8563.0,5.822615623474121,171764.69448661804,171770.51710224152,71.77051710224151,0.4780845738017181
2018-01-09,20.007722854614254,20.10666619163501,19.959996304650204,20.09502673938661,4617600,8563.0,5.822615623474121,171326.13080406186,171331.95341968533,71.33195341968535,-0.2553195332672509
2018-01-10,19.94254302978516,19.95185388427393,19.841269281142143,19.905292507019293,3386400,8563.0,5.822615623474121,170767.99596405032,170773.8185796738,70.7738185796738,-0.3257622579276642
2018-01-11,20.07291030883789,20.07291030883789,19.9541765232553,19.9914270348899,3699200,8563.0,5.822615623474121,171884.33097457886,171890.15359020233,71.89015359020232,0.653692129047112
2018-01-12,20.18815040588379,20.20910426283373,20.021691843713672,20.047301126540177,3981600,8563.0,5.822615623474121,172871.1319255829,172876.95454120636,72.87695454120635,0.5740881198795345
2018-01-16,20.097360610961918,20.38371823495128,20.040323189680635,20.319695008428997,5488000,8563.0,5.822615623474121,172093.6989116669,172099.52152729037,72.09952152729038,-0.4497030943072744
2018-01-17,20.4046630859375,20.417467726701037,20.150900647790117,20.21608726396735,3756800,8563.0,5.822615623474121,174725.1300048828,174730.9526205063,74.73095262050629,1.5290170884052268
2018-01-18,20.44540786743164,20.495463023655013,20.362759399519582,20.4081591295884,4218400,8563.0,5.822615623474121,175074.02756881714,175079.8501844406,75.07985018444062,0.19967702270362597
2018-01-19,20.48847770690918,20.518744194340837,20.393026370753688,20.47683825314512,3587200,8563.0,5.822615623474121,175442.8346042633,175448.65721988678,75.44865721988678,0.21065076024320284
2018-01-22,20.646785736083984,20.646785736083984,20.42678002196295,20.479161996524716,3824000,8563.0,5.822615623474121,176798.42625808716,176804.24887371063,76.80424887371062,0.7726429345793706
2018-01-23,20.772510528564453,20.79113578949253,20.68404320346005,20.68753521785873,4268000,8563.0,5.822615623474121,177875.0076560974,177880.8302717209,77.88083027172088,0.6089114966797204
2018-01-24,20.58742332458496,20.840022390306306,20.500119426359515,20.806265664521504,5635200,8563.0,5.822615623474121,176290.10592842102,176295.9285440445,76.2959285440445,-0.8909907409670792
2018-01-25,20.533876419067383,20.735258692457577,20.481494434691665,20.708484217788037,5583200,8563.0,5.822615623474121,175831.583776474,175837.40639209747,75.83740639209748,-0.2600866371298305
2018-01-26,20.858646392822266,20.858646392822266,20.633983451285072,20.66657676256473,3272000,8563.0,5.822615623474121,178612.58906173706,178618.41167736053,78.61841167736054,1.5815777440789436
2018-01-29,20.686368942260746,20.82488963871097,20.64446299907341,20.82372622613997,4627200,8563.0,5.822615623474121,177137.37725257876,177143.19986820224,77.14319986820225,-0.8259013140386573
2018-01-30,20.47916603088379,20.599065021267855,20.420963430748905,20.497791289215527,6538400,8563.0,5.822615623474121,175363.0987224579,175368.92133808136,75.36892133808135,-1.001606909800079
2018-01-31,20.62350845336914,20.66075896883097,20.4931352016574,20.597899168039717,6596800,8563.0,5.822615623474121,176599.10288619995,176604.92550182343,76.60492550182343,0.7048022844134749
2018-02-01,20.608375549316406,20.753882047359543,20.51990823793903,20.53154946826343,3925600,8563.0,5.822615623474121,176469.5198287964,176475.34244441986,76.47534244441987,-0.07337454322712267
2018-02-02,20.028676986694336,20.39768123099927,20.01936435822012,20.387205190041623,6180800,8563.0,5.822615623474121,171505.5610370636,171511.38365268707,71.51138365268707,-2.8128342027703757
2018-02-05,19.245267868041992,20.18814872335551,19.22431401283839,19.81681770572313,13896800,8563.0,5.822615623474121,164797.22875404358,164803.05136966705,64.80305136966706,-3.9113043928352242
2018-02-06,19.731843948364254,19.7725864770608,18.81224361912129,18.950766085246755,13516000,8563.0,5.822615623474121,168963.7797298431,168969.60234546658,68.96960234546658,2.528200140210757
2018-02-07,19.51067352294922,19.89597440888868,19.504852908341228,19.70157795915677,10808000,8563.0,5.822615623474121,167069.89737701416,167075.71999263763,67.07571999263764,-1.120842048830073
2018-02-08,18.70747375488281,19.602627929385022,18.694669116433406,19.585167866136626,7523200,8563.0,5.822615623474121,160192.0977630615,160197.92037868497,60.19792037868497,-4.1165763728300835
2018-02-09,19.15913200378418,19.275537207199164,18.387366712960475,18.985689387465413,10192800,8563.0,5.822615623474121,164059.64734840393,164065.4699640274,64.0654699640274,2.414232080042056
2018-02-12,19.50136375427246,19.6142769446554,19.21849996011069,19.34770980806424,6020800,8563.0,5.822615623474121,166990.17782783508,166996.00044345856,66.99600044345854,1.7861957668933615
2018-02-13,19.56189346313477,19.601470803324545,19.3407225259168,19.381465054831303,4084800,8563.0,5.822615623474121,167508.49372482303,167514.3163404465,67.51431634044651,0.3103762339286886
2018-02-14,19.961162567138672,19.98910045368764,19.38612061313928,19.45247242761721,4979200,8563.0,5.822615623474121,170927.43506240845,170933.25767803192,70.93325767803191,2.040984563156356
2018-02-15,20.346458435058597,20.346458435058597,19.91808827146157,20.149735194097005,5687200,8563.0,5.822615623474121,174226.72357940677,174232.54619503024,74.23254619503024,1.9301618431755596
2018-02-16,20.295246124267575,20.501282037156464,20.207942229456336,20.28826032067276,7195200,8563.0,5.822615623474121,173788.19256210324,173794.01517772672,73.79401517772672,-0.2516929396260137
2018-02-20,20.345293045043945,20.500112115831453,20.17068531085977,20.183489949081345,12955200,8563.0,5.822615623474121,174216.7443447113,174222.56696033478,74.22256696033477,0.24658604162508535
2018-02-21,20.24402618408203,20.604881192474696,20.239368982000894,20.429110002258412,4133600,8563.0,5.822615623474121,173349.59621429443,173355.4188299179,73.35541882991792,-0.4977243450983604
2018-02-22,20.25100517272949,20.42910491967669,20.195131195071987,20.31386317556897,3287200,8563.0,5.822615623474121,173409.3572940826,173415.1799097061,73.4151799097061,0.034473153589043015
2018-02-23,20.6630859375,20.6630859375,20.368580930367187,20.409323459911427,3156000,8563.0,5.822615623474121,176938.0048828125,176943.82749843597,76.94382749843598,2.0347974096426746
2018-02-26,20.971553802490234,20.97620922730609,20.753874948061707,20.7573687369258,7978400,8563.0,5.822615623474121,179579.41521072388,179585.23782634735,79.58523782634734,1.4927959710460792
2018-02-27,20.779489517211918,21.07865170362225,20.779489517211918,20.99134781242577,10240800,8563.0,5.822615623474121,177934.76873588565,177940.59135150912,77.94059135150913,-0.9158027100359734
2018-02-28,20.643291473388672,20.989014954506143,20.643291473388672,20.884251016798604,3654400,8563.0,5.822615623474121,176768.5048866272,176774.32750225067,76.77432750225066,-0.6554231614048001
2018-03-01,20.31852531433105,20.7690128100637,20.143917537541387,20.701497589894103,10119200,8563.0,5.822615623474121,173987.5322666168,173993.35488224027,73.99335488224025,-1.5731767498733618
2018-03-02,20.54551124572754,20.57810454923368,20.01586739945001,20.08687461984592,5247200,8563.0,5.822615623474121,175931.21279716492,175937.0354127884,75.9370354127884,1.1171004386136607
2018-03-05,20.75620460510254,20.821391213053168,20.396513072959483,20.436090402614955,3785600,8563.0,5.822615623474121,177735.38003349304,177741.20264911652,77.74120264911653,1.0254618830510154
2018-03-06,20.826047897338867,20.90753115525448,20.71662676119427,20.86213321325851,52516000,8563.0,5.822615623474121,178333.44814491272,178339.2707605362,78.3392707605362,0.33648253894194013
2018-03-07,20.957582473754883,20.97969973649916,20.61535282395947,20.671226798754407,5213600,8563.0,5.822615623474121,179459.77872276306,179465.60133838654,79.46560133838653,0.6315662125605082
2018-03-08,21.03907585144043,21.077489779423495,20.9180134524267,21.025106020045097,4468000,8563.0,5.822615623474121,180157.6065158844,180163.42913150787,80.16342913150787,0.3888365168128072
2018-03-09,21.454639434814453,21.454639434814453,21.176431112783344,21.19621978115518,5372000,8563.0,5.822615623474121,183716.07748031616,183721.90009593964,83.72190009593963,1.975135010243556
2018-03-12,21.53030204772949,21.60945671451356,21.452309017065996,21.52331624518794,6228800,8563.0,5.822615623474121,184363.9764347076,184369.7990503311,84.36979905033108,0.3526519995999955
2018-03-13,21.26955986022949,21.69327474854,21.197389199273,21.629251528561245,6681600,8563.0,5.822615623474121,182131.2410831451,182137.0636987686,82.13706369876859,-1.2110092667362404
2018-03-14,21.27421188354492,21.3964376882772,21.165955909429236,21.37082840438273,3964000,8563.0,5.822615623474121,182171.07635879514,182176.8989744186,82.17689897441862,0.021871043071119978
2018-03-15,21.27887535095215,21.39877258984927,21.17876678703581,21.287022793025287,3104800,8563.0,5.822615623474121,182211.00963020325,182216.83224582672,82.21683224582672,0.021920052231050313
2018-03-16,21.25414276123047,21.380119315433618,21.223813556059064,21.31479761180741,2503200,8563.0,5.822615623474121,181999.2244644165,182005.04708003998,82.00504708003997,-0.11622700448498113
2018-03-19,20.8365478515625,21.071006484369125,20.648747068706097,21.071006484369125,5984800,8563.0,5.822615623474121,178423.3592529297,178429.18186855316,78.42918186855317,-1.9647066215225717
2018-03-20,20.85753631591797,20.92519142144728,20.73622487902967,20.779383464672637,3238400,8563.0,5.822615623474121,178603.08347320557,178608.90608882904,78.60890608882904,0.10072579966671213
2018-03-21,20.766550064086918,21.025505109911624,20.701228391245024,20.819040566914715,3920800,8563.0,5.822615623474121,177823.96819877627,177829.79081439975,77.82979081439976,-0.436213003869923
2018-03-22,20.208986282348636,20.63007980508378,20.198488534828325,20.49710299684545,5284000,8563.0,5.822615623474121,173049.54953575137,173055.37215137485,73.05537215137485,-2.684824989761103
2018-03-23,19.670080184936523,20.252144498463743,19.666580935828215,20.176325061273715,6452800,8563.0,5.822615623474121,168434.89662361145,168440.71923923492,68.44071923923491,-2.6665759373845965
2018-03-26,20.41661262512207,20.43527647023817,19.78905462718052,20.059675041717263,4456800,8563.0,5.822615623474121,174827.4539089203,174833.27652454376,74.83327652454376,3.7951377280867282
2018-03-27,19.723737716674805,20.55892629873423,19.57559808244909,20.55542704941442,7929600,8563.0,5.822615623474121,168894.36606788635,168900.18868350983,68.90018868350982,-3.393568981246553
2018-03-28,19.52894592285156,19.829893938564005,19.415798738576147,19.668921288794166,6789600,8563.0,5.822615623474121,167226.3639373779,167232.18655300137,67.23218655300138,-0.9875667656203735
2018-03-29,19.946531295776367,20.1471632149432,19.535935533309065,19.671245763422984,4537600,8563.0,5.822615623474121,170802.14748573303,170807.9701013565,70.80797010135652,2.1382149106935477
2018-04-02,19.46595001220703,19.95469866806137,19.23965573222728,19.861381200662763,7639200,8563.0,5.822615623474121,166686.9299545288,166692.75257015228,66.69275257015228,-2.409265521253068
2018-04-03,19.642087936401367,19.693412639042016,19.33880657346092,19.62225826126891,5156000,8563.0,5.822615623474121,168195.1989994049,168201.02161502838,68.2010216150284,0.9048198086724524
2018-04-04,19.902204513549805,19.9616953056601,19.202326243132077,19.25715018337206,4648800,8563.0,5.822615623474121,170422.57724952698,170428.39986515045,70.42839986515045,1.3242358629782958
2018-04-05,19.98619079589844,20.130832951285587,19.852048167670933,20.079508258087483,3403200,8563.0,5.822615623474121,171141.75178527835,171147.57440090182,71.14757440090183,0.42198045414989505
2018-04-06,19.503273010253903,19.962859999957026,19.406456308067717,19.780891944718352,3950400,8563.0,5.822615623474121,167006.52678680417,167012.34940242764,67.01234940242765,-2.416175054159808
2018-04-09,19.636249542236328,20.02468216878484,19.619919121595355,19.647914891215176,3306400,8563.0,5.822615623474121,168145.20483016968,168151.02744579315,68.15102744579316,0.6817927221787645
2018-04-10,20.11916732788086,20.20081943873166,19.85904639621241,19.951196254197768,4978400,8563.0,5.822615623474121,172280.4298286438,172286.25244426727,72.28625244426728,2.4592326679699905
2018-04-11,20.036352157592773,20.21948607576908,19.936036184744477,19.99785863290744,3116000,8563.0,5.822615623474121,171571.28352546692,171577.1061410904,71.57710614109038,-0.41160933801510646
2018-04-12,20.28597640991211,20.376960462027476,20.133169906484586,20.164663153836383,2426400,8563.0,5.822615623474121,173708.8159980774,173714.63861370087,73.71463861370087,1.2458145032780532
2018-04-13,20.20548439025879,20.432944456192853,20.11333276105835,20.40961553812722,3796000,8563.0,5.822615623474121,173019.562833786,173025.38544940948,73.02538544940948,-0.39677321945452704
2018-04-16,20.345457077026367,20.430608418024963,20.20898105491668,20.3372927576944,2748000,8563.0,5.822615623474121,174218.14895057678,174223.97156620026,74.22397156620026,0.692722697121928
2018-04-17,20.76772117614746,20.82954539642095,20.49126981893201,20.528597515709777,3832800,8563.0,5.822615623474121,177833.9964313507,177839.81904697418,77.83981904697418,2.075401822303191
2018-04-18,20.73273086547852,20.802717634472653,20.58692287188731,20.75489218540288,3199200,8563.0,5.822615623474121,177534.37440109256,177540.19701671603,77.54019701671604,-0.1684785959993662
2018-04-19,20.488937377929688,20.61141644153147,20.41428376066769,20.607917192275647,3040800,8563.0,5.822615623474121,175446.7707672119,175452.5933828354,75.45259338283539,-1.1758484382464074
2018-04-20,20.201988220214844,20.445778743935424,20.126167000093847,20.436446819310564,6593600,8563.0,5.822615623474121,172989.6251296997,172995.44774532318,72.99544774532319,-1.400461281384846
2018-04-23,20.118003845214844,20.340798886362432,20.02585219662668,20.28714076162825,2988000,8563.0,5.822615623474121,172270.4669265747,172276.28954219818,72.27628954219819,-0.4157093221225816
2018-04-24,19.737735748291016,20.26964298340254,19.588426736794045,20.20782054124421,5121600,8563.0,5.822615623474121,169014.23121261597,169020.05382823944,69.02005382823944,-1.8901241271284452
2018-04-25,19.706241607666016,19.79022715169317,19.45661840177494,19.78206104996816,4559200,8563.0,5.822615623474121,168744.5468864441,168750.36950206757,68.75036950206757,-0.15955759098617017
2018-04-26,20.106340408325195,20.183327463363923,19.90804187434175,19.97103193023995,2740000,8563.0,5.822615623474121,172170.59291648865,172176.41553211212,72.17641553211212,2.0302450537760697
2018-04-27,20.021190643310547,20.31280668145005,19.917375404928205,20.29880968118193,3090400,8563.0,5.822615623474121,171441.4554786682,171447.2780942917,71.44727809429168,-0.42348276072947666
2018-04-30,19.941864013671875,20.215981912703928,19.882373226398094,20.070173951554217,4079200,8563.0,5.822615623474121,170762.18154907227,170768.00416469574,70.76800416469572,-0.3961998913872278
2018-05-01,20.18215751647949,20.19848793876781,19.850880438815352,19.89637423649267,2947200,8563.0,5.822615623474121,172819.81481361386,172825.63742923734,72.82563742923733,1.2049290349245512
2018-05-02,20.1879940032959,20.407288032589747,20.162331652014245,20.30113937773226,3120800,8563.0,5.822615623474121,172869.79265022278,172875.61526584625,72.87561526584625,0.028918068726557777
2018-05-03,20.250974655151367,20.32096318318842,19.91853181679865,20.114498627373088,3070400,8563.0,5.822615623474121,173409.09597206116,173414.91858768463,73.41491858768462,0.3119603195679499
2018-05-04,20.63241195678711,20.67207129822486,20.155326916979245,20.16582644373364,4048800,8563.0,5.822615623474121,176675.34358596802,176681.1662015915,76.6811662015915,1.8834870958667427
2018-05-07,20.810884475708008,20.89603584862288,20.69190465034398,20.721066250098108,5992000,8563.0,5.822615623474121,178203.60376548767,178209.42638111115,78.20942638111114,0.8649819402798853
2018-05-08,20.890193939208984,20.897192435275382,20.69539475253878,20.77821444238255,5102400,8563.0,5.822615623474121,178882.73070144653,178888.55331707,78.88855331707,0.3810836215288216
2018-05-09,21.164316177368164,21.16781542583284,20.884363841018363,20.946188050286203,4032000,8563.0,5.822615623474121,181230.0394268036,181235.86204242706,81.23586204242706,1.3121626184748658
2018-05-10,21.416278839111328,21.42560898441677,21.209814221544438,21.23664239403373,4616800,8563.0,5.822615623474121,183387.5956993103,183393.41831493378,83.39341831493378,1.1904687340531073
2018-05-11,21.35445213317871,21.43493663459467,21.278630923602684,21.381280300317364,3166400,8563.0,5.822615623474121,182858.1736164093,182863.99623203278,82.86399623203278,-0.28868107032710144
2018-05-14,21.32762718200684,21.50959527980226,21.296133935768797,21.426777333184425,6256800,8563.0,5.822615623474121,182628.47155952457,182634.29417514804,82.63429417514804,-0.12561360443708036
2018-05-15,21.14215850830078,21.191149779258232,21.02901136589333,21.1899839560983,5376000,8563.0,5.822615623474121,181040.3033065796,181046.12592220306,81.04612592220306,-0.8695892850342224
2018-05-16,21.252973556518555,21.293800508149904,21.12349598234372,21.16898800678986,2639200,8563.0,5.822615623474121,181989.21256446838,181995.03518009186,81.99503518009186,0.5241256906521885
2018-05-17,21.147994995117188,21.31829776105863,21.04767900892098,21.17248974506897,2608800,8563.0,5.822615623474121,181090.28114318848,181096.10375881195,81.09610375881195,-0.4939318374209356
2018-05-18,21.066335678100582,21.182982051113584,21.054670328846324,21.10599501775323,2235200,8563.0,5.822615623474121,180391.0324115753,180396.85502719876,80.39685502719875,-0.38612025167833464
2018-05-21,21.23080825805664,21.36495267104218,21.125827221705016,21.25530478247608,2880000,8563.0,5.822615623474121,181799.411113739,181805.2337293625,81.80523372936248,0.780711338870832
2018-05-22,21.18065071105957,21.359119536953656,21.14215719058873,21.32645869168432,2114400,8563.0,5.822615623474121,181369.9120388031,181375.73465442657,81.37573465442658,-0.23624131501917
2018-05-23,21.34395408630371,21.34395408630371,20.99751419576319,21.018511469674817,2529600,8563.0,5.822615623474121,182768.27884101868,182774.10145664215,82.77410145664214,0.7709778845995441
2018-05-24,21.32878875732422,21.36844809463388,21.10249452226676,21.34161992879291,2330400,8563.0,5.822615623474121,182638.41812896729,182644.24074459076,82.64424074459076,-0.07104984295720485
2018-05-25,21.333457946777344,21.398779639633307,21.278634001726957,21.30313052648926,2542400,8563.0,5.822615623474121,182678.4003982544,182684.22301387787,82.68422301387788,0.021890791149026256
2018-05-29,21.213308334350582,21.33112052404378,21.067500375871845,21.235471428820524,2954400,8563.0,5.822615623474121,181649.55926704404,181655.3818826675,81.65538188266753,-0.5631800678990162
2018-05-30,21.369611740112305,21.41043867604785,21.28679382533852,21.324119733155435,2940000,8563.0,5.822615623474121,182987.98533058167,182993.80794620514,82.99380794620515,0.736794060085777
2018-05-31,21.34745407104492,21.52125782376694,21.32995782541765,21.371950594805668,2940800,8563.0,5.822615623474121,182798.24921035764,182804.0718259811,82.80407182598111,-0.1036844483173982
2018-06-01,21.733556747436523,21.733556747436523,21.481600111972057,21.481600111972057,16909600,8563.0,5.822615623474121,186104.44642829895,186110.26904392242,86.11026904392243,1.8086015179621606
2018-06-04,21.9155216217041,21.9353512919742,21.76504680041563,21.793042571322943,3601600,8563.0,5.822615623474121,187662.61164665222,187668.4342622757,87.66843426227568,0.8372268904654367
2018-06-05,22.03567123413086,22.046168982665023,21.9318560122332,21.971515359950786,5015200,8563.0,5.822615623474121,188691.45277786255,188697.27539348602,88.69727539348602,0.5482227926367544
2018-06-06,22.16282081604004,22.16282081604004,21.961022998556025,22.05900556867602,4140000,8563.0,5.822615623474121,189780.23464775085,189786.05726337433,89.78605726337432,0.5769992532313362
2018-06-07,21.91202735900879,22.177981013558732,21.770884429238365,22.177981013558732,4134400,8563.0,5.822615623474121,187632.69027519226,187638.51289081573,87.63851289081575,-1.13156066548048
2018-06-08,21.9155216217041,21.948182464488085,21.73238595763165,21.7743787240514,2836800,8563.0,5.822615623474121,187662.61164665222,187668.4342622757,87.66843426227568,0.015946284693368895
2018-06-11,21.91319274902344,21.977348624923376,21.8537037258523,21.920191248233827,3641600,8563.0,5.822615623474121,187642.66950988772,187648.4921255112,87.6484921255112,-0.010626260533841414
2018-06-12,22.060163497924805,22.07416227427762,21.926020868731413,21.95168321551525,2361600,8563.0,5.822615623474121,188901.1800327301,188907.00264835358,88.90700264835358,0.6706744661718833
2018-06-13,22.01700210571289,22.21646817946122,21.990173939262387,22.07299186435639,3336800,8563.0,5.822615623474121,188531.58903121948,188537.41164684296,88.53741164684297,-0.19564706248534902
2018-06-14,22.13481903076172,22.216472930268985,22.078829260145277,22.09865893349104,4594400,8563.0,5.822615623474121,189540.4553604126,189546.27797603607,89.54627797603607,0.5351013999719489
2018-06-15,22.050827026367188,22.075323545021057,21.9003540056946,22.07299011946302,2816000,8563.0,5.822615623474121,188821.23182678223,188827.0544424057,88.82705444240571,-0.3794448201833278
2018-06-18,22.08349609375,22.096325488360367,21.81404142939525,21.90036040142897,3100800,8563.0,5.822615623474121,189100.97705078125,189106.79966640472,89.10679966640474,0.14814891056003088
2018-06-19,21.930683135986328,21.931850738797888,21.63440214267091,21.80237319836061,4202400,8563.0,5.822615623474121,187792.43969345093,187798.2623090744,87.79826230907439,-0.6919567988240782
2018-06-20,21.99133682250977,22.08348843825541,21.95867598601012,21.98550414887438,3215200,8563.0,5.822615623474121,188311.81721115115,188317.63982677463,88.31763982677462,0.27656140760528025
2018-06-21,21.79654693603516,22.08233026741199,21.749889086787743,22.055502093088872,5245600,8563.0,5.822615623474121,186643.83141326907,186649.65402889255,86.64965402889256,-0.8857299822875753
2018-06-22,21.68106460571289,21.844370624658744,21.608744411253888,21.844370624658744,2446400,8563.0,5.822615623474121,185654.95621871948,185660.77883434296,85.66077883434295,-0.5298028542804145
2018-06-25,21.17948532104492,21.520092557163075,21.00801498993343,21.520092557163075,7468800,8563.0,5.822615623474121,181359.93280410764,181365.7554197311,81.3657554197311,-2.313371430184563
2018-06-26,21.29146385192871,21.43260675655364,21.21097756399142,21.25530375848037,4446400,8563.0,5.822615623474121,182318.80496406555,182324.62757968903,82.32462757968904,0.5286952642955312
2018-06-27,20.964862823486328,21.441948085319,20.957864322314776,21.35562908447548,4678400,8563.0,5.822615623474121,179522.12035751343,179527.9429731369,79.5279429731369,-1.5339039183446368
2018-06-28,21.204395294189453,21.272234604424444,20.933039837977866,20.933039837977866,6327200,8563.0,5.822615623474121,181573.2369041443,181579.05951976776,81.57905951976775,1.1425054577368865
2018-06-29,21.217262268066406,21.40674510257906,21.21141549767332,21.289781139062203,2836000,8563.0,5.822615623474121,181683.41680145264,181689.2394170761,81.68923941707611,0.06067874654696048
2018-07-02,21.439498901367188,21.439498901367188,21.014919062843997,21.05234839487777,4277600,8563.0,5.822615623474121,183586.42909240723,183592.2517080307,83.5922517080307,1.047399558201767
2018-07-03,21.200889587402344,21.543594964173693,21.188023478689523,21.521371523239853,2643200,8563.0,5.822615623474121,181543.21753692627,181549.04015254974,81.54904015254974,-1.1129072912784532
2018-07-05,21.47926521301269,21.49096232490265,21.264051918175618,21.33072045870801,4777600,8563.0,5.822615623474121,183926.94801902768,183932.77063465115,83.93277063465116,1.312995364832803
2018-07-06,21.735410690307617,21.77050023168442,21.452358150063663,21.51200912109448,2593600,8563.0,5.822615623474121,186120.32174110413,186126.1443567276,86.12614435672761,1.1924866430861103
2018-07-09,21.923725128173828,21.923725128173828,21.74359962884526,21.85588581664877,2747200,8563.0,5.822615623474121,187732.8582725525,187738.68088817596,87.73868088817596,0.8663675578847174
2018-07-10,21.968168258666992,22.04068533098515,21.923721389967167,21.95881092921818,6876800,8563.0,5.822615623474121,188113.42479896545,188119.24741458893,88.11924741458893,0.2027107704243747
2018-07-11,21.852378845214844,21.95413692854163,21.768164643589724,21.80910274719836,2871200,8563.0,5.822615623474121,187121.9200515747,187127.74266719818,87.12774266719818,-0.527061829673181
2018-07-12,22.2231559753418,22.22900453122841,21.920219698539128,21.95413846711561,2724000,8563.0,5.822615623474121,190296.88461685184,190302.7072324753,90.30270723247531,1.6966829824499818
