Date,Close,High,Low,Open,Volume,RSI,Trade,Shares,Cash,Position_value,Total_value,Portfolio_return,Portfolio_return_1d%
2021-06-11,46.17643356323242,46.19092348646768,45.88300156233461,45.93854749644574,2219200,63.11752047237396,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-14,46.68602752685547,46.68602752685547,46.11365331612179,46.253728748288914,2420000,66.84994473283393,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-15,46.36481094360352,46.670319115549006,46.26216907161821,46.670319115549006,2441600,62.55283672599795,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-16,46.170406341552734,46.55199036349959,45.675312985255225,46.40587501037306,4434400,60.03752806337694,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-17,46.76571273803711,46.94563541801773,45.98443247709964,46.0073760828173,11313600,64.71634958029449,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-18,46.39138412475586,46.73191212076439,46.29599088508878,46.52783706759728,7348000,59.96234188681553,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-21,46.80434799194336,46.8297053525833,46.05325641026173,46.40585675625083,4687200,63.1761420375882,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-22,47.25357055664063,47.27168296346351,46.73070240720592,46.795910756896845,2716800,66.34120901277046,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-23,47.22095489501953,47.40450374034696,47.14488280190007,47.25597466447718,2051200,65.89833786115099,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-24,47.54458618164063,47.713895150417805,47.44904609935757,47.545793027042045,2784800,68.16900372865454,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-25,47.53369522094727,47.64858541839713,47.41275972496149,47.6449575011439,2283200,68.0049000693571,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-28,48.0404167175293,48.09604970466281,47.70905462937782,47.70905462937782,3522400,71.44875034182353,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-29,48.383880615234375,48.39476805967888,47.96423421843344,48.04889055764297,6235200,73.52860979808952,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-06-30,48.22544479370117,48.35242927463692,48.1057198376877,48.31493956738708,4003200,70.96067738286413,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-01,48.241172790527344,48.29317417254895,47.9352061067987,48.17707711972755,3461600,71.06869633361387,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-02,48.8228759765625,48.8688320630026,48.47337425557058,48.51811980584362,3036800,74.80199206806883,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-06,49.06475067138672,49.24978187647115,48.58463649090944,48.9220476380608,3208800,76.17846539873537,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-07,49.25341033935547,49.44449053718132,48.87004678875162,49.39853444680145,8687200,77.22357184358438,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-08,48.77328872680664,48.92083019366866,48.166193807441296,48.40201952346675,4490400,68.93486817470136,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-09,49.23405075073242,49.28121736831887,48.66202818477323,48.753940347869694,2294400,72.0368093413939,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-12,49.22921371459961,49.48075792480227,49.08167226043831,49.46261833836,9924800,71.95558014209132,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-13,49.33564376831055,49.715379358169066,49.070794700856375,49.14093567417048,10911200,72.68541064802395,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-14,49.54969787597656,49.9185497094647,49.38885526971247,49.72263477151184,3155200,74.14288076296904,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-15,49.09860229492188,49.49527058592964,48.80351938068529,49.49527058592964,3946400,66.1342033796283,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-16,48.649932861328125,49.44447998321234,48.59188249260876,49.26670465033403,3323200,59.27596508975975,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-19,48.060977935791016,48.24721964087237,47.70179934989199,48.04283834875745,5864800,51.6972718685024,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-20,48.84222412109375,49.1227953917057,48.022281506086976,48.30527015827597,7271200,59.1570125387499,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-21,49.340476989746094,49.35136074264479,48.75998802452912,48.8676187080777,11828800,63.0738266043191,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-22,49.668216705322266,49.72989130735379,49.4287630607524,49.4287630607524,2611200,65.42275506009338,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-23,50.15558242797852,50.20637327240906,49.75528620877886,49.94878006082105,3440800,68.61948630031009,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-26,50.16767501831055,50.23660914343432,49.885896909354855,50.06246171715259,2535200,68.69681723831599,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-27,49.62104415893555,50.0914850202296,48.94743254565483,50.0914850202296,13480800,61.3383886268829,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-28,49.67304611206055,49.86775418629344,49.17721351435711,49.63313902093178,2940800,61.75804970343796,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-29,49.918548583984375,50.09511708391307,49.60049129634267,49.66942173138234,4775200,63.75814223523947,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-07-30,49.850830078125,49.91613629284971,49.52430638581988,49.55695764785263,2056800,62.7827339051515,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-02,49.72746658325195,50.18823052486612,49.68272104051827,50.07576140005035,3688000,60.95331927868144,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-03,50.00440979003906,50.02496675741575,49.43480095144256,49.84114613369394,2352000,63.52300335094811,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-04,50.12897491455078,50.24869987765287,49.83268146548291,50.00320096209838,3040800,64.6498814012966,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-05,50.44583511352539,50.46881315806343,50.10116813611416,50.24749908502011,1587200,67.40806926126093,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-06,50.36721420288086,50.43009932904269,50.18822834904728,50.275302049471954,1864000,66.03137230205438,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-09,50.24386215209961,50.47001094819428,50.14590469165923,50.42043064062303,1789600,63.82877078616527,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-10,49.86533737182617,50.418013540029,49.74198447987396,50.34787256789748,3052000,57.49124223944308,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-11,49.821807861328125,50.11568029824944,49.54365763299803,50.06730682688673,9620000,56.79289470610444,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-12,50.09148406982422,50.125345861179525,49.56904183977796,49.76495675338069,1752000,60.03200548564633,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-13,50.318843841552734,50.35270563569317,50.06246115868105,50.12776736547288,1634400,62.57907513800248,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-16,50.41196823120117,50.41801353045556,49.68635516904832,50.168886674369126,2447200,63.602221673760766,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-17,49.98144912719727,50.17373618817535,49.64887640040014,50.11084734690423,2999200,55.9817251288889,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-18,49.3428840637207,50.07091429057007,49.295717457215,49.87620994840928,2657600,46.98876922547832,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-19,49.71417236328125,49.91613630730017,48.993397691295726,49.05023753380866,3270400,51.83372725865013,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-20,50.34303665161133,50.3902032745539,49.82301540702188,49.928228715851816,3579200,58.71603225560089,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-23,51.05051040649414,51.11097816502349,50.52202278745308,50.52202278745308,3030400,64.80818309563287,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-24,51.1230697631836,51.27786706924214,51.07106468868556,51.16055947624519,2639200,65.37257041317343,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-25,51.1266975402832,51.363730107201896,51.02390161834647,51.21739917305228,3656800,65.40244574999818,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-26,50.82676696777344,51.21134093551069,50.767509759409016,51.08919860175256,1985600,60.73682467887974,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-27,51.40847396850586,51.45321951536481,50.84733513799816,50.90780289119324,1859200,65.82836789017404,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-30,51.91761016845703,51.98533375515412,51.54150252414492,51.54150252414492,2983200,69.55024620354338,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-08-31,51.60076522827149,51.92729259866626,51.52578579864311,51.91157039103598,14336800,64.81878974060234,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-01,51.634613037109375,51.99137418994174,51.59833386829778,51.77731971263716,4304800,65.09199538530724,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-02,51.674537658691406,51.92003660851496,51.44112930793913,51.85231301481598,2580800,65.4329807633635,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-03,51.92366409301758,52.0312947822034,51.55601909410643,51.61527631543372,2078400,67.56222497808035,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-07,51.86924362182617,52.03613522939096,51.65518908075696,51.97566746958686,3236000,66.59718219426253,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-08,51.56810760498047,51.86923582251485,51.22706860520743,51.86802897714847,2915200,61.37314688588056,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-09,51.4000129699707,51.79063602507853,51.38429445265034,51.59955952889938,1964000,58.60942982082975,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-10,50.88602828979492,51.81723310294529,50.84128274593039,51.69508706865459,3044000,51.04085461047375,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-13,50.88965606689453,51.352841090864565,50.5582939834845,51.236744046203725,9537600,51.08886436493527,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-14,50.825565338134766,51.22102681691553,50.68165178632447,51.113392441755366,13045600,50.15317141890383,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-15,51.25971603393555,51.29116044296824,50.66108756098807,50.933192418871016,2414400,56.02821600938632,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-16,51.34558868408203,51.40000744740363,50.836447546390026,51.0686453418718,1963200,57.105122790958056,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-17,50.65625,51.25851009135748,50.54619825710581,51.25851009135748,2631200,47.12723806231498,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-20,49.68515396118164,50.119312082002665,49.02000852932901,49.801251039538506,18233600,37.252365795537706,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-21,49.71052551269531,50.09630997312195,49.50856533625346,49.99593515278116,2737600,37.620133396495525,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-22,50.44583511352539,50.60788827086886,49.783107121291216,49.97418731369599,2617600,47.26662841070799,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-23,51.0976676940918,51.222231115275,50.52927304110363,50.70099938958676,2852000,54.05021124426985,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-24,51.10250473022461,51.18716105672903,50.70099798332355,50.759048352125895,13228800,54.09740003291908,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-27,50.60183334350586,50.76388647001713,50.28256185319097,50.67801960806602,3009600,48.54067111572498,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-28,49.019996643066406,50.03343675491246,48.99460122066545,49.93306191069813,11592000,35.96960641390855,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-29,48.90813064575195,49.46322836416141,48.84025853255131,49.269310154304,5506400,35.27387660518575,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-09-30,48.63663864135742,49.43050188890514,48.63663864135742,49.19658538375016,3704000,33.57647855106052,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-01,49.31173324584961,49.45353974469379,48.32031204124876,48.86087002607053,5496800,41.15883269613494,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-04,48.115478515625,49.08872026793632,47.76036125042831,49.08872026793632,6989600,33.79674817566527,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-05,48.80995559692383,49.086293099012615,48.23061628558188,48.27182408779,3806400,40.45557594472072,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-06,49.14688873291016,49.19173240456524,48.14334698515496,48.30696868616169,15153600,43.428518396897495,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-07,49.675331115722656,50.06802400946057,49.56382851162331,49.622006195557454,13247200,47.82818670796079,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-08,49.44141387939453,49.88864487784319,49.386875769067146,49.88864487784319,1992000,46.1183850273486,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-11,49.165069580078125,49.82803764285495,49.14689021247502,49.208703761077885,2056800,44.11210046829749,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-12,49.04872131347656,49.44989541419643,48.95782077043576,49.422017916113,1818400,43.25882887310269,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-13,49.46080780029297,49.49595704930555,49.07539034837159,49.30082194142839,4864800,47.15757895673447,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-14,50.5322151184082,50.56736436273125,49.94075501515551,50.00014588289151,4765600,55.68353568586263,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-15,50.8873405456543,50.90431042453059,50.59525001931144,50.75280950064806,3180000,58.09687650211885,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-18,51.36244201660156,51.385470449769365,50.53100683591984,50.6291791252131,2668800,61.14537226462949,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-19,51.83512878417969,51.89209327684029,51.39032416380573,51.51879664533767,2967200,63.95504321416621,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-20,51.73452377319336,51.987832813095935,51.49697141738198,51.905417218044335,5694400,62.912295865209686,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-21,51.9575309753418,51.99631608898042,51.45333559429573,51.59756473040335,3289600,64.30172218775067,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-22,51.73695755004883,52.15994693480607,51.538190266492784,51.90785103154532,2197600,61.83424242981454,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-25,51.97935104370117,52.14782181617216,51.73937599061613,51.93935643443778,2136000,63.49218429282451,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-26,52.048431396484375,52.50656991647442,51.98904423424093,52.32961792165076,3009600,63.97252294206852,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-27,51.85209655761719,52.272663233487,51.839975745015934,52.1211623228531,2315200,61.49603452125848,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-28,52.38174057006836,52.46052029996826,52.039953644807525,52.090859575725055,2087200,65.3885793965288,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-10-29,52.620513916015625,52.65323678438502,51.84967528342557,51.884824533805855,2259200,67.00787067353048,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-01,52.68352890014648,52.70655733320434,52.3526532966091,52.64717016308276,2984000,67.44080486028705,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-02,53.043495178222656,53.15378827895712,52.736857499890405,52.736857499890405,2547200,69.87285323089797,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-03,53.36347198486328,53.45315934404648,52.8410971194128,53.09440620856083,2428000,71.88335046878103,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-04,54.12581634521485,54.24217170045187,53.48587668642108,53.565869606114354,2464000,75.99377537473319,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-05,54.30883407592773,54.70273644417804,53.98765288464341,54.49912010767545,2806400,76.86807750591703,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-08,54.69789123535156,54.80697485786683,54.45064439449115,54.54033175644524,2640000,78.64830293215017,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-09,54.55244827270508,54.89059933860898,54.245810579601255,54.82030084524769,2844000,76.28475184859523,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-10,53.53314971923828,54.4082191212727,53.34892594466623,54.12218348051979,12805600,62.18121017516546,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-11,53.82281112670898,53.97310252632988,53.75978808735328,53.94886090417263,2166400,64.20641767228875,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-12,54.46759796142578,54.55122674665352,53.91977208752635,53.992493252779006,2932000,68.27857705281585,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-15,54.3948860168457,54.72455214962216,54.101582322235565,54.65425735383833,3277600,67.34807133519412,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-16,54.96210861206055,55.0384619653418,54.273685651600985,54.34277095570346,2513600,70.70235469529196,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-17,54.73060989379883,55.061485491445794,54.63122441592396,54.88695615914198,10189600,67.64795860000592,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-18,55.124507904052734,55.20813668999575,54.55728946798445,55.07360197831485,3549600,70.02111739432098,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-19,55.44569396972656,55.682036855117474,55.17056966467738,55.3632783671681,9458400,71.83532681366368,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-22,54.61788940429688,56.19834399017636,54.581526972262296,55.62385381180081,7038400,61.50450830576852,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-23,54.36822509765625,54.61790201928762,53.66162642681656,54.376710036965946,10875200,58.75983564628016,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-24,54.82029724121094,54.84211248306018,53.76464000808967,54.07006449023631,3496800,62.061267905454194,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-26,53.58526992797852,54.51124534576463,53.35741194773782,54.119765628755104,4521600,50.23071896669333,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-29,54.80091094970703,54.959683614800255,54.110068987536856,54.28944370603755,4714400,58.59695323764382,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-11-30,54.26034927368164,55.05663887183815,53.79493896438872,54.62031555101593,5407200,54.231355617032754,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-01,53.2701416015625,55.13905841837616,53.231360180409816,54.728186183056685,4491200,47.28219965126191,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-02,53.84341812133789,54.09066861780459,52.70898119417126,52.80351760476847,6696800,51.18234725086185,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-03,52.8435173034668,54.10643051417973,52.20600029184705,54.01189409447685,8196000,44.93764767865651,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-06,53.29316711425781,53.43497358293466,52.26659687640818,52.94047257812799,4181600,48.00961478225462,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-07,55.22025680541992,55.32570453598708,54.35488561082583,54.35488561082583,4040000,58.65569417867321,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-08,55.58870697021485,55.62991476929793,54.8772593678421,55.269948499253445,2590400,60.32835684851722,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-09,54.8675651550293,55.82505006369208,54.82271778353144,55.47235553922376,2635200,55.588107816128094,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-10,55.75717544555664,55.82747022963024,55.15965313654651,55.42629617700248,3232800,59.785907729331456,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-13,54.93907928466797,55.994736594775866,54.87968841252167,55.86141505360919,3591200,54.66851255741592,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-14,54.03976440429688,54.60092432938259,53.40830968910164,54.2555015378258,4748000,49.638586067932366,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-15,55.46993637084961,55.5547746574656,53.55738911510092,54.095516920893886,3964800,56.49401388336707,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-16,53.86126327514648,55.76996280802327,53.51521970669485,55.73232335832007,5015200,48.49719138184478,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-17,53.67427444458008,54.16116392988592,53.02468457563426,53.27359478244871,3288000,47.65281488864377,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-20,53.04410552978516,53.195878672031846,52.65435313800737,52.92632942318576,4557600,44.82061837055655,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-21,54.474422454833984,54.52541986753959,53.135176224244816,53.65848978934053,3925600,51.82002718447787,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-22,55.12522888183594,55.16043758821728,54.24858693285367,54.391859911273045,2871200,54.63949199962698,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-23,55.42634201049805,55.643682210579136,55.16893532702293,55.226002182729154,2410400,55.924655508593865,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-27,56.59317398071289,56.59317398071289,55.60482543067605,55.60482543067605,4098400,60.58487811076529,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-28,56.19736099243164,56.70974741941456,56.04437243437037,56.68181981909224,4147200,58.33176762830648,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-29,56.20222473144531,56.40620702689,55.8586081249827,56.1803702795192,2932800,58.352263885104605,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-30,55.90837860107422,56.4669046132689,55.85495414827474,56.19249753347158,2676000,56.54267377442501,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2021-12-31,55.63033676147461,56.018873884808,55.59876675383754,55.89381293084569,3200800,54.810617261440754,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-03,56.09536361694336,56.15607288492706,55.38263740367861,55.69832633827381,4452800,57.17354483036311,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-04,55.38628387451172,56.21678627680398,54.85568542627499,56.14393440879941,6572800,52.652539201792365,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-05,53.54800033569336,55.120371827426005,53.52371885222156,55.01594996175856,7571200,43.130561801565456,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-06,53.34523010253906,53.84061605790309,52.90326488961095,53.09996230873194,5833600,42.223496802622826,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-07,52.8000602722168,53.62206609325158,52.46737468514599,53.328231619747086,14682400,39.79996732582909,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-10,52.85591506958008,52.92390914956308,51.23861936984273,51.96227276703293,21678400,40.178813132325295,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-11,53.5540657043457,53.63662940587278,52.3811623959497,52.73813312917453,4537600,44.8505689370622,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-12,53.728912353515625,54.329931825335024,53.47271734053133,53.93896402902008,9529600,45.98821328244375,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-13,52.20996475219727,54.11987944788999,52.1031158593754,53.93410925640627,4798400,38.54868777721362,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-14,52.63129425048828,52.6737914802198,51.862716528965805,51.92827987214041,3944000,41.38137164536879,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-18,51.28839874267578,52.19903766513313,51.17790744210304,51.84570931857176,5841600,35.72830169577847,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-19,50.57324600219727,52.11647822362945,50.54653377673661,51.48267333351714,20037600,33.13248092269244,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-20,49.94430541992188,51.6927317816031,49.87752670024032,51.04678791807591,5036000,30.99938262204409,0,0.0,151132.5472574234,0.0,151132.5472574234,51.1325472574234,0.0
2022-01-21,48.86246490478516,50.34013024987916,48.84546823503929,49.68568250396341,14998400,27.696316732752777,1,3093.0,0.9433069228834938,151131.60395050052,151132.5472574234,51.1325472574234,0.0
