Date,Close,High,Low,Open,Volume,Trade,Shares,Cash,Position_value,Total_value,Portfolio_return,Portfolio_return_1d%
2020-01-06,29.52087783813477,29.53161235143228,29.07962728924155,29.14998848455629,4199200,0,7409.0,9.920431137084961,218720.1839027405,218730.1043338776,118.73010433387759,0.3323486229504402
2020-01-07,29.51729965209961,29.642519867049344,29.458864886249174,29.560232245233305,3097600,0,7409.0,9.920431137084961,218693.673122406,218703.5935535431,118.70359355354307,-0.012120316229558004
2020-01-08,29.82856178283692,29.95259008822028,29.50179875074853,29.538768131484005,4972000,0,7409.0,9.920431137084961,220999.81424903875,221009.73468017584,121.00973468017582,1.0544596406314444
2020-01-09,30.16367149353028,30.17440600628668,29.94304714006381,30.08973273741601,4615200,0,7409.0,9.920431137084961,223482.64209556585,223492.56252670294,123.49256252670293,1.1234020302861358
2020-01-10,30.09808921813965,30.323484927590886,30.042038269571336,30.28651554017728,4835200,0,7409.0,9.920431137084961,222996.74301719666,223006.66344833374,123.00666344833373,-0.21741174421011644
2020-01-13,30.50116920471192,30.51428754730269,30.218530701285825,30.23641852312897,4740800,0,7409.0,9.920431137084961,225983.16263771063,225993.0830688477,125.99308306884774,1.339161608148931
2020-01-14,30.338977813720703,30.55244884687196,30.305586001783738,30.519057034934992,7724800,0,7409.0,9.920431137084961,224781.4866218567,224791.40705299377,124.79140705299376,-0.5317313253732858
2020-01-15,30.3640251159668,30.52860035975701,30.26981288579485,30.37356589441872,5982400,0,7409.0,9.920431137084961,224967.06208419803,224976.9825153351,124.97698251533511,0.08255451788581336
2020-01-16,30.780229568481445,30.785000867079955,30.53217299344178,30.57271993294289,4518400,0,7409.0,9.920431137084961,228050.72087287903,228060.6413040161,128.06064130401614,1.3706552351286927
2020-01-17,30.96269416809082,30.97938825487073,30.74802939361076,30.914992098017915,4333600,0,7409.0,9.920431137084961,229402.6010913849,229412.52152252197,129.41252152252196,0.5927722603847885
2020-01-21,30.917383193969727,31.10104002832011,30.856560947657307,30.87325867779621,5878400,0,7409.0,9.920431137084961,229066.8920841217,229076.8125152588,129.07681251525878,-0.14633421272527425
