Date,Close,High,Low,Open,Volume,Trade,Shares,Cash,Position_value,Total_value,Portfolio_return,Portfolio_return_1d
2018-02-26,20.97156143188477,20.97621685839425,20.75388249826526,20.757376288400383,7978400,0,7997.0,0.7197189331054688,167709.5767707825,167710.2964897156,67.7102964897156,0.014929129899162286
2018-02-27,20.77948951721192,21.07865170362225,20.77948951721192,20.99134781242577,10240800,0,7997.0,0.7197189331054688,166173.57766914373,166174.29738807684,66.17429738807684,-0.009158645198227067
2018-02-28,20.643295288085938,20.989018833090043,20.643295288085938,20.884254876023057,3654400,0,7997.0,0.7197189331054688,165084.43241882324,165085.15213775635,65.08515213775634,-0.006554234123084313
2018-03-01,20.31852149963379,20.76900891078976,20.143913755625825,20.70149370329579,10119200,0,7997.0,0.7197189331054688,162487.2164325714,162487.93615150452,62.48793615150452,-0.015732583776429276
2018-03-02,20.545515060424805,20.57810836998257,20.015871115807983,20.08687834938785,5247200,0,7997.0,0.7197189331054688,164302.48393821716,164303.20365715027,64.30320365715028,0.011171706334882625
2018-03-05,20.75620651245117,20.82139312639199,20.396514947255003,20.43609228054736,3785600,0,7997.0,0.7197189331054688,165987.383480072,165988.1031990051,65.9881031990051,0.010254818557102974
2018-03-06,20.82605361938477,20.907536899688253,20.71663245317624,20.862138945219,52516000,0,7997.0,0.7197189331054688,166545.95079422,166546.6705131531,66.5466705131531,0.0033651045067870644
2018-03-07,20.95759010314941,20.97970737394525,20.61536032876878,20.671234323904063,5213600,0,7997.0,0.7197189331054688,167597.84805488584,167598.56777381894,67.59856777381894,0.006315930888469934
2018-03-08,21.03907585144043,21.07748977942349,20.9180134524267,21.025106020045097,4468000,0,7997.0,0.7197189331054688,168249.48958396912,168250.20930290222,68.25020930290222,0.003888109175030019
2018-03-09,21.454633712768555,21.454633712768555,21.17642546493682,21.19621412803093,5372000,0,7997.0,0.7197189331054688,171572.70580101013,171573.42551994324,71.57342551994323,0.019751631993861096
2018-03-12,21.53030776977539,21.60946245759616,21.45231471838391,21.52332196537724,6228800,0,7997.0,0.7197189331054688,172177.8712348938,172178.5909538269,72.1785909538269,0.0035271513175758606
2018-03-13,21.26955223083496,21.69326696715888,21.197381595766096,21.62924377014525,6681600,0,7997.0,0.7197189331054688,170092.60918998718,170093.3289089203,70.09332890892028,-0.01211104140970598
2018-03-14,21.274219512939453,21.39644536150456,21.16596350000082,21.370836068426048,3964000,0,7997.0,0.7197189331054688,170129.9334449768,170130.6531639099,70.13065316390991,0.00021943397327239822
2018-03-15,21.278867721557617,21.398764917466405,21.17875919353452,21.287015160709547,3104800,0,7997.0,0.7197189331054688,170167.10516929626,170167.82488822937,70.16782488822938,0.00021848928237311327
2018-03-16,21.25414085388184,21.38011739677984,21.22381165143218,21.314795699015608,2503200,0,7997.0,0.7197189331054688,169969.36440849307,169970.08412742618,69.97008412742618,-0.0011620337800819502
2018-03-19,20.8365421295166,21.071000697937173,20.648741398233263,21.071000697937173,5984800,0,7997.0,0.7197189331054688,166629.82740974426,166630.54712867737,66.63054712867738,-0.01964779282126594
2018-03-20,20.857534408569336,20.92518950791182,20.736222982774542,20.779381564470807,3238400,0,7997.0,0.7197189331054688,166797.70266532898,166798.42238426208,66.79842238426208,0.0010074698695856643
2018-03-21,20.76655578613281,21.025510903310376,20.70123409529209,20.81904630342392,3920800,0,7997.0,0.7197189331054688,166070.14662170407,166070.86634063718,66.07086634063717,-0.004361888039617012
2018-03-22,20.208988189697266,20.63008175217573,20.198490441186166,20.49710493138689,5284000,0,7997.0,0.7197189331054688,161611.27855300903,161611.99827194214,61.61199827194215,-0.026849188945333724
2018-03-23,19.670080184936523,20.252144498463743,19.66658093582821,20.176325061273715,6452800,0,7997.0,0.7197189331054688,157301.63123893738,157302.35095787048,57.30235095787049,-0.026666629706662448
2018-03-26,20.41661262512207,20.43527647023817,19.78905462718052,20.059675041717263,4456800,0,7997.0,0.7197189331054688,163271.6511631012,163272.3708820343,63.2723708820343,0.03795251557151058
2018-03-27,19.72373580932617,20.55892431062019,19.57559618942604,20.555425061638765,7929600,0,7997.0,0.7197189331054688,157730.71526718137,157731.43498611447,57.73143498611448,-0.033936763862657426
2018-03-28,19.5289363861084,19.829884254856232,19.415789257087148,19.6689116836956,6789600,0,7997.0,0.7197189331054688,156172.90427970886,156173.62399864197,56.173623998641965,-0.009876350821316215
2018-03-29,19.94652938842773,20.147161288409528,19.535933665222863,19.671243882398,4537600,0,7997.0,0.7197189331054688,159512.39551925656,159513.11523818967,59.51311523818967,0.021383196176434582
2018-04-02,19.4659481048584,19.95469671282326,19.23965384705183,19.861379254568263,7639200,0,7997.0,0.7197189331054688,155669.1869945526,155669.90671348572,55.66990671348573,-0.024093370121730517
2018-04-03,19.64208030700684,19.693404989711905,19.33879906186716,19.62225063957664,5156000,0,7997.0,0.7197189331054688,157077.7162151337,157078.4359340668,57.0784359340668,0.009048179255181976
2018-04-04,19.902204513549805,19.9616953056601,19.20232624313208,19.25715018337206,4648800,0,7997.0,0.7197189331054688,159157.9294948578,159158.6492137909,59.1586492137909,0.013243149941964294
2018-04-05,19.986188888549805,20.13083103013328,19.85204627312397,20.07950634183325,3403200,0,7997.0,0.7197189331054688,159829.5525417328,159830.2722606659,59.830272260665886,0.004219833795980676
2018-04-06,19.503273010253903,19.962859999957026,19.40645630806772,19.780891944718352,3950400,0,7997.0,0.7197189331054688,155967.67426300046,155968.39398193356,55.96839398193356,-0.024162370645493425
2018-04-09,19.636255264282227,20.02468800402085,19.61992483888253,19.647920616660382,3306400,0,7997.0,0.7197189331054688,157031.13334846497,157031.85306739807,57.03185306739806,0.006818426851197046
2018-04-10,20.11916732788086,20.20081943873166,19.85904639621241,19.951196254197768,4978400,-1,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.024592766990661152
2018-04-11,20.03635025024414,20.21948415098712,19.93603428694536,19.997856729223173,3116000,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-12,20.28597450256348,20.376958546124246,20.13316801350328,20.164661257893982,2426400,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-13,20.20548248291016,20.432942527372543,20.113330862408606,20.4096136115091,3796000,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-16,20.345457077026367,20.430608418024963,20.20898105491668,20.3372927576944,2748000,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-17,20.76772689819336,20.829551135501028,20.49127546480839,20.528603171870905,3832800,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-18,20.732728958129883,20.80271572068545,20.586920977952573,20.75489027601548,3199200,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-19,20.48894119262696,20.61142027903229,20.414287561465702,20.607921029124967,3040800,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-20,20.201988220214844,20.445778743935424,20.126167000093847,20.436446819310564,6593600,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-23,20.118003845214844,20.340798886362432,20.02585219662668,20.28714076162825,2988000,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-24,19.73773765563965,20.269644942151828,19.58842862971425,20.20782249401931,5121600,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-25,19.70624351501465,19.790229067170685,19.45662028496277,19.78206296465528,4559200,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-26,20.106332778930664,20.183319804756486,19.90803432019203,19.971024352188515,2740000,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-27,20.02118682861328,20.31280281119032,19.91737161001117,20.29880581358908,3090400,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-04-30,19.941865921020508,20.21598384627069,19.882375128056704,20.07017587117512,4079200,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-05-01,20.18216323852539,20.19849366544371,19.85088606693756,19.896379877513283,2947200,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-05-02,20.187992095947266,20.40728610452236,20.162329747090173,20.301137459693724,3120800,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-05-03,20.2509765625,20.32096509712896,19.918533692835982,20.11450052186765,3070400,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-05-04,20.63241577148437,20.67207512025469,20.155330643468936,20.16583017216457,4048800,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-05-07,20.81087875366211,20.89603010316423,20.69189896101212,20.72106055274813,5992000,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-05-08,20.89020156860352,20.897200067225867,20.695402310789888,20.77822203088058,5102400,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-05-09,21.1643123626709,21.167811610504863,20.884360076780247,20.94618427490477,4032000,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-05-10,21.416275024414062,21.425605168057604,21.20981044362293,21.23663861133356,4616800,0,0.0,160893.70083999634,0.0,160893.70083999634,60.89370083999634,0.0
2018-05-11,21.35445213317871,21.43493663459467,21.278630923602684,21.381280300317364,3166400,1,7534.0,9.258468627929688,160884.4423713684,160893.70083999634,60.89370083999634,0.0
2018-05-14,21.3276309967041,21.509599127046663,21.296137744833125,21.42678116561586,6256800,0,7534.0,9.258468627929688,160682.3719291687,160691.63039779663,60.69163039779664,-0.0012559251303483343
2018-05-15,21.14215469360352,21.19114595572143,21.02900757161129,21.189980132771847,5376000,0,7534.0,9.258468627929688,159284.99346160892,159294.25193023685,59.294251930236854,-0.008696025201191504
2018-05-16,21.252965927124023,21.29379286409931,21.123488399429057,21.16898040754447,2639200,0,7534.0,9.258468627929688,160119.8452949524,160129.10376358032,60.12910376358032,0.005240941359950124
2018-05-17,21.147993087768555,21.318295838350306,21.047677110619897,21.17248783551113,2608800,0,7534.0,9.258468627929688,159328.9799232483,159338.23839187622,59.33823839187622,-0.004938923363186798
2018-05-18,21.06633949279785,21.182985886933206,21.054674141431228,21.10599883963202,2235200,0,7534.0,9.258468627929688,158713.801738739,158723.06020736694,58.72306020736695,-0.0038608320935261675
2018-05-21,21.23080444335937,21.364948832242185,21.125823425870475,21.25530096337734,2880000,0,7534.0,9.258468627929688,159952.8806762695,159962.13914489743,59.96213914489743,0.007806546420612515
2018-05-22,21.180652618408203,21.35912146037367,21.14215909447096,21.32646061216317,2114400,0,7534.0,9.258468627929688,159575.0368270874,159584.29529571533,59.584295295715336,-0.0023620829979014157
2018-05-23,21.34395408630371,21.34395408630371,20.99751419576319,21.018511469674817,2529600,0,7534.0,9.258468627929688,160805.35008621216,160814.6085548401,60.81460855484009,0.007709488310519097
2018-05-24,21.32879447937012,21.36845382731951,21.10250018360288,21.341625654281128,2330400,0,7534.0,9.258468627929688,160691.1376075745,160700.39607620242,60.70039607620241,-0.0007102120862280126
2018-05-25,21.333459854125977,21.39878155282212,21.27863590417397,21.303132431126425,2542400,0,7534.0,9.258468627929688,160726.2865409851,160735.54500961304,60.73554500961305,0.000218723377594765
2018-05-29,21.213308334350582,21.33112052404378,21.067500375871845,21.235471428820524,2954400,0,7534.0,9.258468627929688,159821.06499099729,159830.32345962522,59.83032345962522,-0.005631744676845907
2018-05-30,21.3696231842041,21.410450142003743,21.286805225078748,21.32413115288485,2940000,0,7534.0,9.258468627929688,160998.7410697937,161007.99953842163,61.00799953842162,0.007368289404068529
2018-05-31,21.34745407104492,21.52125782376694,21.32995782541765,21.371950594805668,2940800,0,7534.0,9.258468627929688,160831.7189712524,160840.97743988034,60.84097743988035,-0.0010373527962592721
2018-06-01,21.73355484008789,21.73355484008789,21.481598226735272,21.481598226735272,16909600,0,7534.0,9.258468627929688,163740.60216522217,163749.8606338501,63.749860633850105,0.01808546080899709
2018-06-04,21.91552352905273,21.93535320104865,21.76504869466816,21.793044468012003,3601600,0,7534.0,9.258468627929688,165111.55426788327,165120.8127365112,65.1208127365112,0.008372233706669174
2018-06-05,22.0356674194336,22.04616516615045,21.931852215507867,21.97151155635984,5015200,0,7534.0,9.258468627929688,166016.71833801275,166025.97680664068,66.02597680664068,0.005481829062783827
2018-06-06,22.162813186645508,22.162813186645508,21.96101543862897,22.05899797501916,4140000,0,7534.0,9.258468627929688,166974.63454818726,166983.8930168152,66.98389301681517,0.005769676701195436
2018-06-07,21.912023544311523,22.177977152561205,21.77088063911288,22.177977152561205,4134400,0,7534.0,9.258468627929688,165085.18538284302,165094.44385147095,65.09444385147094,-0.011315158194053931
2018-06-08,21.91552352905273,21.94818437467925,21.732387849041643,21.77438061911611,2836800,0,7534.0,9.258468627929688,165111.55426788327,165120.8127365112,65.1208127365112,0.00015972000283648313
2018-06-11,21.913190841674805,21.977346711990545,21.853701823681657,21.92018934027604,3641600,0,7534.0,9.258468627929688,165093.97980117798,165103.2382698059,65.10323826980591,-0.00010643398862952846
2018-06-12,22.06016540527344,22.0741641828366,21.92602276448191,21.95168511348454,2361600,0,7534.0,9.258468627929688,166201.2861633301,166210.54463195804,66.21054463195803,0.0067067513257530464
2018-06-13,22.017004013061523,22.21647010408974,21.99017584428688,22.072993776555457,3336800,0,7534.0,9.258468627929688,165876.10823440552,165885.36670303345,65.88536670303344,-0.0019564217760349445
2018-06-14,22.13482093811035,22.216474844653703,22.07883116266929,22.09866083772377,4594400,0,7534.0,9.258468627929688,166763.7409477234,166772.99941635132,66.77299941635131,0.005350880134634695
2018-06-15,22.050830841064453,22.07532736395612,21.90035779436069,22.072993937994408,2816000,0,7534.0,9.258468627929688,166130.9595565796,166140.21802520752,66.1402180252075,-0.0037942676174099743
2018-06-18,22.08349227905273,22.09632167144696,21.81403766124352,21.90035661836652,3100800,0,7534.0,9.258468627929688,166377.03083038327,166386.2892990112,66.3862892990112,0.001481106000272403
2018-06-19,21.93068504333496,21.931852646248068,21.634404024251484,21.80237509454991,4202400,0,7534.0,9.258468627929688,165225.7811164856,165235.03958511353,65.23503958511353,-0.006919138101750488
2018-06-20,21.99134063720703,22.08349226893764,21.95867979504192,21.98550796255989,3215200,0,7534.0,9.258468627929688,165682.76036071777,165692.0188293457,65.6920188293457,0.0027656315838311407
2018-06-21,21.796545028686523,22.08232833505534,21.749887183521995,22.05550016307988,5245600,0,7534.0,9.258468627929688,164215.17024612427,164224.4287147522,64.22442871475221,-0.008857337395985598
2018-06-22,21.68106269836425,21.844368702943587,21.608742510267483,21.844368702943587,2446400,0,7534.0,9.258468627929688,163345.12636947626,163354.3848381042,63.35438483810418,-0.005297895589938206
2018-06-25,21.179481506347656,21.520088681118075,21.008011206120173,21.520088681118075,7468800,0,7534.0,9.258468627929688,159566.21366882324,159575.47213745117,59.57547213745118,-0.023133218642390263
2018-06-26,21.29146957397461,21.43261251653146,21.21098326440676,21.255309470808303,4446400,0,7534.0,9.258468627929688,160409.9317703247,160419.19023895264,60.41919023895264,0.005287266834935078
2018-06-27,20.96486091613769,21.44194613456593,20.95786241560285,21.35562714157557,4678400,0,7534.0,9.258468627929688,157949.26214218137,157958.5206108093,57.9585206108093,-0.015338997937080046
2018-06-28,21.204391479492188,21.2722307775228,20.93303607209779,20.93303607209779,6327200,0,7534.0,9.258468627929688,159753.88540649414,159763.14387512207,59.76314387512207,0.011424665521900801
2018-06-29,21.217266082763672,21.40674895134385,21.211419311319386,21.2897849667978,2836000,0,7534.0,9.258468627929688,159850.8826675415,159860.14113616943,59.860141136169446,0.0006071316493569956
2018-07-02,21.439489364624023,21.439489364624023,21.014909714962936,21.05233903034736,4277600,0,7534.0,9.258468627929688,161525.1128730774,161534.37134170532,61.53437134170532,0.010473093503087672
2018-07-03,21.20088195800781,21.54358721145252,21.188015853925016,21.52136377851605,2643200,0,7534.0,9.258468627929688,159727.44467163083,159736.70314025876,59.73670314025876,-0.01112870398117205
2018-07-05,21.479263305664062,21.49096041651532,21.264050029937824,21.33071856455008,4777600,0,7534.0,9.258468627929688,161824.76974487305,161834.02821350098,61.83402821350097,0.013129888322539252
2018-07-06,21.73541259765625,21.770502142112264,21.45236003257357,21.512011008838936,2593600,0,7534.0,9.258468627929688,163754.5985107422,163763.85697937012,63.763856979370125,0.011924740347704743
2018-07-09,21.92372703552246,21.92372703552246,21.743601520523104,21.855887718095428,2747200,0,7534.0,9.258468627929688,165173.35948562622,165182.61795425415,65.18261795425416,0.008663456033908279
2018-07-10,21.96817398071289,22.04069107191956,21.923727100436,21.958816648826776,6876800,0,7534.0,9.258468627929688,165508.22277069092,165517.48123931885,65.51748123931884,0.00202723076563327
2018-07-11,21.852373123168945,21.95413117985038,21.76815894359532,21.809097036484307,2871200,0,7534.0,9.258468627929688,164635.77910995483,164645.03757858276,64.64503757858276,-0.005271006145113
2018-07-12,22.2231502532959,22.22899880767662,21.92021405449364,21.95413281433668,2724000,0,7534.0,9.258468627929688,167429.2140083313,167438.47247695923,67.43847247695922,0.01696640809500982
2018-07-13,22.195083618164062,22.25824516514984,22.12139752631886,22.22900417091941,2560800,0,7534.0,9.258468627929688,167217.75997924805,167227.01844787598,67.22701844787598,-0.0012628760042728837
2018-07-16,22.11789321899414,22.23368643731781,22.08397265938471,22.20093665994052,2884000,0,7534.0,9.258468627929688,166636.20751190186,166645.46598052979,66.64546598052978,-0.0034776226517932995
2018-07-17,22.29801750183105,22.33076727995339,21.92373304848362,21.981044267833177,3102400,0,7534.0,9.258468627929688,167993.26385879514,168002.52232742307,68.00252232742308,0.008143373952051114
2018-07-18,22.285144805908203,22.30502846641289,22.190404276850607,22.300350692947063,2403200,0,7534.0,9.258468627929688,167896.2809677124,167905.53943634033,67.90553943634032,-0.000577270446533662
2018-07-19,22.26174736022949,22.334264433368887,22.21028294004226,22.24654147661196,2442400,0,7534.0,9.258468627929688,167720.00461196897,167729.2630805969,67.72926308059691,-0.001049854318893817
2018-07-20,22.24654960632324,22.367022368183044,22.21613961270336,22.335443377214663,2615200,0,7534.0,9.258468627929688,167605.50473403928,167614.7632026672,67.61476320266722,-0.0006826469980654171
2018-07-23,22.33426856994629,22.35181423538421,22.08630553736727,22.198589943364823,2787200,0,7534.0,9.258468627929688,168266.37940597534,168275.63787460327,68.27563787460326,0.003942818993437847
2018-07-24,22.300352096557617,22.557672486858767,22.23134377903992,22.469949504842788,3508800,0,7534.0,9.258468627929688,168010.8526954651,168020.11116409302,68.02011116409301,-0.0015185009175283648
2018-07-25,22.62200164794922,22.632527976812888,22.30035073355007,22.3249121675653,2319200,0,7534.0,9.258468627929688,170434.1604156494,170443.41888427734,70.44341888427735,0.014422724181021751
2018-07-26,22.543636322021484,22.62433996251365,22.46760867034132,22.514395329389547,3770400,0,7534.0,9.258468627929688,169843.75605010986,169853.0145187378,69.8530145187378,-0.003463931722353042
2018-07-27,22.105024337768555,22.574049278725727,21.967005906347428,22.571709499283664,3990400,0,7534.0,9.258468627929688,166539.2533607483,166548.51182937622,66.54851182937622,-0.019455072367862036
2018-07-30,21.70850944519043,22.12490081417824,21.57633961294396,22.12373003247312,4684800,0,7534.0,9.258468627929688,163551.9101600647,163561.16862869263,63.561168628692634,-0.017936775104565483
2018-07-31,21.774009704589844,21.91670586862418,21.634822316332723,21.77283892284526,4324800,0,7534.0,9.258468627929688,164045.38911437988,164054.6475830078,64.0546475830078,0.003017091149767115
2018-08-01,22.024314880371094,22.0769483074697,21.88746725602333,21.93074335179109,3085600,0,7534.0,9.258468627929688,165931.18830871582,165940.44677734375,65.94044677734374,0.011494945264392875
2018-08-02,22.34245681762696,22.3740358027818,21.814948199776502,21.85003774578811,2952800,0,7534.0,9.258468627929688,168328.06966400152,168337.32813262945,68.33732813262945,0.014444226237993574
2018-08-03,22.399763107299805,22.40210288578193,22.213790874352178,22.36584435058525,2857600,0,7534.0,9.258468627929688,168759.81525039673,168769.07371902466,68.76907371902465,0.002564764400056596
2018-08-06,22.53193664550781,22.534276424375943,22.356490709693105,22.389240474933583,2488000,0,7534.0,9.258468627929688,169755.61068725583,169764.86915588376,69.76486915588376,0.005900343083691695
2018-08-07,22.62200164794922,22.67814385328399,22.562348881598027,22.605626763696225,2771200,0,7534.0,9.258468627929688,170434.1604156494,170443.41888427734,70.44341888427735,0.003996997327936569
2018-08-08,22.66527366638184,22.69451465333761,22.52725706462012,22.609131471150647,3417600,0,7534.0,9.258468627929688,170760.17180252078,170769.4302711487,70.7694302711487,0.001912724991116832
2018-08-09,22.686336517333984,22.781077064644776,22.665282070859995,22.68399673778601,4003200,0,7534.0,9.258468627929688,170918.85932159424,170928.11779022217,70.92811779022216,0.0009292501522168983
2018-08-10,22.537784576416016,22.64889997574373,22.45123060797457,22.52725824889333,2946400,0,7534.0,9.258468627929688,169799.66899871826,169808.9274673462,69.8089274673462,-0.0065477250749905735
2018-08-13,22.49567985534668,22.733116564185902,22.48515352671325,22.57872327198169,3118400,0,7534.0,9.258468627929688,169482.45203018188,169491.7104988098,69.49171049880982,-0.001868081809758615
2018-08-14,22.643051147460938,22.66410558698017,22.45006133963076,22.57755161958472,3759200,0,7534.0,9.258468627929688,170592.7473449707,170602.00581359863,70.60200581359864,0.006550735204224667
2018-08-15,22.44304084777832,22.591583763062665,22.267594941925715,22.505031591734664,3533600,0,7534.0,9.258468627929688,169085.86974716187,169095.1282157898,69.0951282157898,-0.008832707391818517
2018-08-16,22.5810604095459,22.68164948019841,22.540124096961723,22.60913240067972,2669600,0,7534.0,9.258468627929688,170125.7091255188,170134.96759414673,70.13496759414673,0.006149434281926602
2018-08-17,22.66059684753418,22.70036416313307,22.44304382403728,22.50854335201857,3205600,0,7534.0,9.258468627929688,170724.9366493225,170734.19511795044,70.73419511795045,0.003522071519319603
2018-08-20,22.639545440673828,22.72025086443611,22.533107801082167,22.715573090980097,3512000,0,7534.0,9.258468627929688,170566.33535003662,170575.59381866455,70.57559381866456,-0.0009289369313295603
2018-08-21,22.688663482666016,22.822002296419303,22.672288603248173,22.69217225791784,2760800,0,7534.0,9.258468627929688,170936.39067840576,170945.6491470337,70.94564914703369,0.002169450623531466
2018-08-22,22.80446434020996,22.841891880854952,22.61498328851013,22.64890205299241,2339200,0,7534.0,9.258468627929688,171808.83433914185,171818.09280776978,71.81809280776979,0.005103631856612445
2018-08-23,22.87698173522949,22.98107959382436,22.78341020526446,22.791598539573325,2604800,0,7534.0,9.258468627929688,172355.18039321897,172364.4388618469,72.36443886184689,0.0031797934964181707
2018-08-24,23.13898086547852,23.143658638687885,22.94716003878268,22.94716003878268,2939200,0,7534.0,9.258468627929688,174329.08184051517,174338.3403091431,74.3383403091431,0.011451906555262958
2018-08-27,23.3167667388916,23.3460077296428,23.188105665694984,23.24541865006956,3593600,0,7534.0,9.258468627929688,175668.52061080933,175677.77907943726,75.67777907943724,0.007682984522618508
2018-08-28,23.427879333496094,23.44659399366436,23.32027271462092,23.39395878885009,2707200,0,7534.0,9.258468627929688,176505.64289855957,176514.9013671875,76.5149013671875,0.004765100584358528
2018-08-29,23.65245246887207,23.66765835500045,23.430221655616872,23.430221655616872,31328000,0,7534.0,9.258468627929688,178197.57690048218,178206.8353691101,78.20683536911011,0.009585219088121155
2018-08-30,23.59514236450196,23.75187544864104,23.53081182079509,23.60567047872936,3841600,0,7534.0,9.258468627929688,177765.80257415777,177775.0610427857,77.77506104278571,-0.0024228830809440716
2018-08-31,23.720291137695312,23.75888945816276,23.57408618958912,23.57408618958912,2654400,0,7534.0,9.258468627929688,178708.67343139648,178717.9319000244,78.71793190002441,0.005303729621624509
2018-09-04,23.75420570373535,23.76473202980451,23.53431471424692,23.67817985804292,4084800,0,7534.0,9.258468627929688,178964.18577194214,178973.44424057007,78.97344424057007,0.0014296961576780731
2018-09-05,23.384597778320312,23.73548956997224,23.261787079024497,23.73548956997224,4346400,0,7534.0,9.258468627929688,176179.55966186523,176188.81813049316,76.18881813049316,-0.015558878703445522
2018-09-06,23.259450912475582,23.42787928417896,23.100379870836647,23.384601409539925,4081600,0,7534.0,9.258468627929688,175236.70317459104,175245.96164321897,75.24596164321898,-0.00535139799039841
2018-09-07,23.1881103515625,23.408003217560648,23.094538805304005,23.134306132427007,3655200,0,7534.0,9.258468627929688,174699.22338867188,174708.4818572998,74.70848185729982,-0.0030670024055299283
2018-09-10,23.273483276367188,23.30272426010436,23.13312691137436,23.28401138690586,2818400,0,7534.0,9.258468627929688,175342.4230041504,175351.68147277832,75.35168147277832,0.0036815591815619886
2018-09-11,23.420862197875977,23.48168216741016,23.133130093047903,23.1845945170601,4108000,0,7534.0,9.258468627929688,176452.7757987976,176462.03426742554,76.46203426742552,0.006332147974409841
2018-09-12,23.37524604797364,23.406825029370115,23.103888828156364,23.4033162536594,3530400,0,7534.0,9.258468627929688,176109.1037254334,176118.36219406134,76.11836219406133,-0.0019475694859290016
2018-09-13,23.64543533325196,23.744853631573864,23.51092570414097,23.52145381726907,3360800,0,7534.0,9.258468627929688,178144.70980072027,178153.9682693482,78.1539682693482,0.011558170595771688
2018-09-14,23.66766166687012,23.78345486288666,23.55303568340282,23.67467921999492,2982400,0,7534.0,9.258468627929688,178312.1629981995,178321.42146682742,78.32142146682742,0.0009399352655790061
2018-09-17,23.30975151062012,23.670000794341355,23.28402107617387,23.64075979843601,2941600,0,7534.0,9.258468627929688,175615.667881012,175624.92634963992,75.62492634963994,-0.015121543418658345
2018-09-18,23.46297645568848,23.56824332987082,23.295717026578803,23.31794046961767,6394400,0,7534.0,9.258468627929688,176770.064617157,176779.32308578494,76.77932308578494,0.006573080257678221
2018-09-19,23.34717559814453,23.54718475049455,23.25594385418932,23.48051443813509,4063200,0,7534.0,9.258468627929688,175897.6209564209,175906.87942504883,75.90687942504883,-0.004935213267632799
2018-09-20,23.599822998046875,23.64193010268872,23.40800214017375,23.49338534676767,6365600,0,7534.0,9.258468627929688,177801.06646728516,177810.3249359131,77.81032493591309,0.010820756510977025
2018-09-21,23.56238555908203,23.74017124913781,23.51794047511417,23.69221560498985,5593600,0,7534.0,9.258468627929688,177519.01280212402,177528.27127075195,77.52827127075194,-0.001586261457329874
2018-09-24,23.649105072021484,23.663187329070947,23.340496840261977,23.44845126165845,3504800,0,7534.0,9.258468627929688,178172.35761260986,178181.6160812378,78.18161608123779,0.003680229666008561
2018-09-25,23.65731811523437,23.70660153500757,23.569311624818667,23.651450657774003,2476800,0,7534.0,9.258468627929688,178234.23468017575,178243.49314880368,78.24349314880368,0.00034726965063369697
2018-09-26,23.545841217041016,23.7746577110063,23.50946549114095,23.683131113420185,4165600,0,7534.0,9.258468627929688,177394.367729187,177403.62619781494,77.40362619781493,-0.004711908054268132
2018-09-27,23.66318893432617,23.74650075441034,23.640893667107427,23.64558655944443,3102400,0,7534.0,9.258468627929688,178278.46543121335,178287.72389984128,78.28772389984128,0.004983537940991711
2018-09-28,23.76879501342773,23.79578317183872,23.617424622647988,23.629157748241244,2500800,0,7534.0,9.258468627929688,179074.10163116452,179083.36009979245,79.08336009979244,0.004462652742138085
2018-10-01,23.81221008300781,23.961234917352897,23.75940654358535,23.88848345372625,4048800,0,7534.0,9.258468627929688,179401.19076538083,179410.44923400876,79.41044923400875,0.0018264630171895835
2018-10-02,23.78170394897461,23.93894180602468,23.724205721920377,23.81221222570917,5172000,0,7534.0,9.258468627929688,179171.3575515747,179180.61602020264,79.18061602020263,-0.0012810469779624967
2018-10-03,23.88613510131836,23.98939662505968,23.84623925459892,23.8790948684263,3349600,0,7534.0,9.258468627929688,179958.14185333252,179967.40032196045,79.96740032196045,0.004391012371947056
