Date,Close,High,Low,Open,Volume,BB_Middle,BB_Upper,BB_Lower,Signal,Trade
2017-09-29,17.645610809326172,17.665347117103607,17.54692749893664,17.571308685898387,6312800,17.491568756103515,17.72401202185281,17.25912549035422,0,0
2017-10-02,17.695537567138672,17.743137851174097,17.60033877057076,17.694377232712053,4091200,17.501633167266846,17.75051852314139,17.2527478113923,0,0
2017-10-03,17.740806579589844,17.747772125688037,17.69552875844952,17.725713382042382,3272000,17.521370029449464,17.78018754926295,17.262552509635977,0,0
2017-10-04,17.730363845825195,17.757065704780523,17.653739271602824,17.714110309308566,2831200,17.539253425598144,17.803870375533855,17.274636475662433,0,0
2017-10-05,17.897541046142578,17.907989366803818,17.77099554968358,17.80466295120391,2219200,17.561443996429443,17.86519320931046,17.257694783548427,0,0
2017-10-06,17.952110290527344,17.959075838965717,17.83601309254735,17.86039251208166,2334400,17.593308925628662,17.919745171870176,17.26687267938715,0,0
2017-10-09,17.9915771484375,18.03569463641614,17.96835807058109,17.986932269964967,2471200,17.614180946350096,17.98359678079391,17.244765111906283,0,0
2017-10-10,18.003192901611328,18.10419689450751,17.917280339462348,18.0507914052792,1958400,17.634070682525635,18.0404403235926,17.227701041458673,0,0
2017-10-11,18.076330184936523,18.080975064078476,17.983452088623277,17.99157974137052,2212800,17.65923833847046,18.107540523449906,17.210936153491012,0,0
2017-10-12,18.09026336669922,18.154115398245928,18.05659419259044,18.06588217953416,5272000,17.687475776672365,18.16848050105735,17.20647105228738,0,0
2017-10-13,18.172697067260746,18.21100936109685,18.1216140088126,18.16805395808497,2424800,17.717345905303954,18.239234455382093,17.195457355225816,0,0
2017-10-16,18.22145652770996,18.23771006604693,18.16340792343468,18.21565131298187,2201600,17.748727893829347,18.311046269596833,17.18640951806186,0,0
2017-10-17,18.212162017822266,18.219127564400925,18.169206632919064,18.214484457182547,2772800,17.776635360717773,18.37182162736492,17.181449094070626,0,0
2017-10-18,18.27486038208008,18.308527790075274,18.216811783017377,18.273698276337125,2056000,17.81207685470581,18.43657429035069,17.18757941906093,0,0
2017-10-19,18.214487075805664,18.214487075805664,18.06472248832685,18.176174792612844,2286400,17.84941987991333,18.476378123108866,17.222461636717796,0,0
2017-10-20,18.336395263671875,18.371224784073966,18.30272607773209,18.320141723684632,2576000,17.89216375350952,18.529444774231834,17.25488273278721,0,0
2017-10-23,18.27021789550781,18.392120323809205,18.24699880714157,18.392120323809205,2684800,17.943523406982422,18.526519599749694,17.36052721421515,0,0
2017-10-24,18.329429626464844,18.357291825451224,18.245839486499733,18.29808288110218,12344800,17.995007038116455,18.520535333598083,17.469478742634827,0,0
2017-10-25,18.262086868286133,18.365413288191757,18.12509127395484,18.285305950112782,4807200,18.03262243270874,18.52016462624649,17.545080239170993,0,0
2017-10-26,18.338706970214844,18.397915880190556,18.30852057683346,18.352638061620432,5240800,18.07279167175293,18.520585331629213,17.62499801187665,0,0
2017-10-27,18.80658721923828,18.854185727815683,18.62315341940709,18.633601742887294,6008800,18.130840492248534,18.63900875457784,17.622672229919228,0,0
2017-10-30,18.868114471435547,18.918035409260025,18.633597668312127,18.633597668312127,4676800,18.18946933746338,18.750987345749202,17.627951329177556,0,0
2017-10-31,18.95054244995117,18.994659945824587,18.85534368225356,18.933128581318197,5731200,18.249956130981445,18.863352142803095,17.636560119159796,0,0
2017-11-01,18.94358253479004,19.052714201343385,18.84025608334116,19.03994343671474,6000000,18.31061706542969,18.94604130206177,17.67519282879761,0,0
2017-11-02,18.95751571655273,18.97028648258441,18.81123384596525,18.9308138499422,2616000,18.363615798950196,19.028520085974485,17.698711511925907,0,0
2017-11-03,19.10843086242676,19.125846499075717,18.93893000332338,19.06547548072969,7180000,18.421431827545167,19.132634665923316,17.710228989167017,0,0
2017-11-06,19.1943416595459,19.20014687123664,19.115394677856017,19.12119988954675,3505600,18.481570053100587,19.239109468098796,17.724030638102377,0,0
2017-11-07,19.18621826171875,19.22104776808164,19.10959547352313,19.22104776808164,3400000,18.540721321105956,19.323924586559823,17.75751805565209,0,0
2017-11-08,19.29767608642578,19.299998526369595,19.137461388852525,19.190866878544487,2352800,18.60178861618042,19.42029626720408,17.783280965156763,0,0
2017-11-09,19.125852584838867,19.16532520606657,18.92616526727182,19.152554443727887,4783200,18.653568077087403,19.467095776047202,17.840040378127604,0,0
2017-11-10,19.132816314697266,19.145587075822192,19.055031413846333,19.099147139230443,2346400,18.701574039459228,19.509223354641207,17.893924724277248,0,0
2017-11-13,19.12933158874512,19.14094024308156,19.04225870946161,19.07244333653908,1976000,18.746967792510986,19.543552869088476,17.950382715933497,0,0
2017-11-14,19.09566879272461,19.11888788065257,18.993504451541007,19.078254919654352,4284000,18.791143131256103,19.561764293822304,18.020521968689902,0,0
2017-11-15,18.95054244995117,19.02484457528921,18.890173191021915,19.00394793292964,3724000,18.824927234649657,19.560497467032114,18.0893570022672,0,0
2017-11-16,19.211759567260746,19.25471672561333,19.068960541418697,19.08057096724421,4862400,18.87479085922241,19.572299608808972,18.17728210963585,0,0
2017-11-17,19.114242553710938,19.198993011990105,19.094506242687167,19.19667234351859,2453600,18.913683223724366,19.572440729200107,18.254925718248625,0,0
2017-11-20,19.18157196044922,19.20130826408484,19.13048892915609,19.144420020780768,2966400,18.959250926971436,19.556912317754872,18.361589536188,0,0
2017-11-21,19.417251586914062,19.42073436027674,19.266324912356588,19.27909567185381,2856800,19.013642024993896,19.568604653144686,18.458679396843106,0,0
2017-11-22,19.366172790527344,19.431186936206416,19.345276145774477,19.431186936206416,2832000,19.06884632110596,19.524567747880926,18.61312489433099,0,0
2017-11-24,19.47762489318848,19.486912880411275,19.39403477968572,19.407965874768703,1537600,19.125792217254638,19.4743750170654,18.777209417443874,0,0
2017-11-27,19.45672607421875,19.4961986904675,19.40332236317688,19.46253128755001,2608800,19.15829916000366,19.50298487250369,18.813613447503634,0,0
2017-11-28,19.5054874420166,19.531028964473343,19.39867824424408,19.49503912051224,3306400,19.190167808532713,19.53947040987274,18.840865207192685,0,0
2017-11-29,18.99930191040039,19.49735978136325,18.8599856552123,19.485749355304957,7084000,19.192605781555176,19.535811883150096,18.849399679960257,0,0
2017-11-30,19.15719985961914,19.21060535533265,19.00279035874422,19.095668480440025,3742400,19.20328664779663,19.527604863339704,18.878968432253558,0,0
2017-12-01,19.051551818847656,19.146750604615665,18.75318115528238,19.057355261825307,9050400,19.207988452911376,19.520427084616916,18.895549821205837,0,0
2017-12-04,18.681198120117188,19.197830229570087,18.66726525355163,19.16996626794139,6482400,19.186626815795897,19.573035781273518,18.800217850318276,1,1
2017-12-05,18.724151611328125,18.938932086441543,18.57438704008579,18.657977144989214,11914400,19.16311731338501,19.598853312556237,18.72738131421378,1,0
2017-12-06,18.843734741210938,18.8832073608928,18.601092037781065,18.63243877529433,10682400,19.145993137359618,19.603144344373757,18.68884193034548,1,0
2017-12-07,18.979564666748047,19.013233837754317,18.857662285160437,18.857662285160437,6937600,19.13008756637573,19.587158043523115,18.67301708922835,1,0
2017-12-08,19.051551818847656,19.1722921311272,19.01788263776303,19.04922937875495,3776000,19.12637252807617,19.584726322383258,18.668018733769085,1,0
2017-12-11,19.203632354736328,19.210597901147715,19.050383247677257,19.050383247677257,3516800,19.129913330078125,19.58950397764,18.67032268251625,0,-1
2017-12-12,19.154874801635746,19.24426835678737,19.117722852869544,19.19783019233204,2660800,19.131190490722656,19.590909520236295,18.671471461209016,0,0
2017-12-13,19.17461395263672,19.266329961058236,19.154877641242283,19.22337456399403,3497600,19.13513774871826,19.59492468189211,18.675350815544412,0,0
2017-12-14,19.156801223754883,19.27436981549969,19.14399658297459,19.212675212522484,2433600,19.14545068740845,19.59739910643926,18.69350226837764,0,0
2017-12-15,19.376806259155277,19.40823437761626,19.159127373558487,19.216166548879936,3888800,19.153703022003175,19.616099687178867,18.691306356827482,0,0
2017-12-18,19.559558868408203,19.577018931905805,19.49786427578098,19.512997514946758,3600000,19.175968837738036,19.670397778704174,18.6815398967719,0,0
2017-12-19,19.455963134765625,19.53395439791605,19.39776054051585,19.531625796809443,5018400,19.189688396453857,19.698982176875564,18.68039461603215,0,0
2017-12-20,19.435007095336918,19.53627902032207,19.33839059541466,19.530458406842055,4673600,19.190576171875,19.701512815569004,18.679639528181,0,0
2017-12-21,19.38612174987793,19.50602074322129,19.36866167988748,19.47342565223505,3453600,19.19157361984253,19.703953414895352,18.679193824789706,0,0
2017-12-22,19.362836837768555,19.42453143987072,19.322096091283345,19.382625504838867,2173600,19.185834217071534,19.687733054655375,18.683935379487693,0,0
2017-12-26,19.227806091308597,19.24759653425777,19.14399599881561,19.24759653425777,2616000,19.174388217926026,19.661270388039,18.687506047813052,0,0
2017-12-27,19.258071899414062,19.288336604637774,19.21267395347752,19.226642005703543,2235200,19.1620174407959,19.626686522549264,18.697348359042536,0,0
2017-12-28,19.27553367614746,19.31743961274828,19.24643238062473,19.31743961274828,3792000,19.175829029083253,19.636737082847485,18.71492097531902,0,0
2017-12-29,19.17543029785156,19.31977340183882,19.16960968194353,19.30929735892592,3431200,19.17674055099487,19.63756973099792,18.715911370991822,0,0
2018-01-02,19.437335968017575,19.43966456889533,19.21849544296357,19.262728202428697,9135200,19.19602975845337,19.66647931960535,18.72558019730139,0,0
2018-01-03,19.63988494873047,19.662002220317703,19.474589782397388,19.475753194932693,5599200,19.243964099884032,19.689523465238757,18.798404734529306,0,0
2018-01-04,19.752796173095703,19.807506752269987,19.699249006341365,19.73184231612151,4270400,19.295396327972412,19.72630590410734,18.864486751837486,0,0
2018-01-05,19.963483810424805,19.978617048753105,19.81564876825312,19.85522787032701,5935200,19.351383781433107,19.82214191686514,18.880625646001075,0,0
2018-01-08,20.058942794799805,20.079894876006403,19.940209006022453,19.975130917568997,5086400,19.405352687835695,19.93680420144019,18.8739011742312,0,0
2018-01-09,20.00772476196289,20.10666810841597,19.95999820744904,20.095028655057977,4617600,19.453161334991456,20.01958295931326,18.88673971066965,0,0
2018-01-10,19.942537307739254,19.951848159556505,19.841263588154376,19.90528679566156,3386400,19.4901065826416,20.082405896626305,18.897807268656898,0,0
2018-01-11,20.072904586791992,20.072904586791992,19.95417083505602,19.991421336071877,3699200,19.536008071899413,20.15878036079115,18.913235783007675,0,0
2018-01-12,20.18815040588379,20.20910426283373,20.021691843713672,20.047301126540177,3981600,19.586684894561767,20.247373584686105,18.92599620443743,0,0
2018-01-16,20.09734916687012,20.383706627798126,20.040311778067803,20.31968343773275,5488000,19.63371229171753,20.2991886974919,18.96823588594316,0,0
2018-01-17,20.404659271240234,20.417463909609918,20.150896880534305,20.21608348452476,3756800,19.68510494232178,20.418566417541502,18.951643467102055,0,0
2018-01-18,20.445402145385746,20.495457287600203,20.36275370060447,20.408153417967288,4218400,19.729397106170655,20.531005836524916,18.927788375816395,0,0
2018-01-19,20.48847770690918,20.518744194340837,20.393026370753688,20.47683825314512,3587200,19.781022834777833,20.636711526711473,18.925334142844193,0,0
2018-01-22,20.64678192138672,20.64678192138672,20.42677624791391,20.479158212797586,3824000,19.84161157608032,20.760024084724233,18.92319906743641,0,0
2018-01-23,20.77250289916992,20.79112815325725,20.68403560655808,20.687527619674203,4268000,19.910930633544922,20.888723323151655,18.93313794393819,0,0
2018-01-24,20.587421417236328,20.840020459555305,20.500117527099263,20.806263736897936,5635200,19.97215986251831,20.958328744716393,18.985990980320228,0,0
2018-01-25,20.53387451171875,20.73525676640297,20.481492532208684,20.70848229422045,5583200,20.03746328353882,20.990229298418818,19.08469726865882,0,0
2018-01-26,20.858644485473636,20.858644485473636,20.633981564479985,20.66657487277925,3272000,20.117491912841796,21.063812302789337,19.171171522894255,0,0
2018-01-29,20.686368942260746,20.82488963871097,20.64446299907341,20.82372622613997,4627200,20.188033676147462,21.0816573102362,19.294410042058725,0,0
2018-01-30,20.47916412353516,20.599063102752307,20.42096152882103,20.49778938013221,6538400,20.25322036743164,21.023573693932924,19.48286704093036,0,0
2018-01-31,20.62350273132324,20.660753236449825,20.4931295157839,20.59789345309918,6596800,20.312528705596925,21.000760255954965,19.624297155238885,0,0
2018-02-01,20.608367919921875,20.75387436409728,20.519900641295845,20.53154186731056,3925600,20.360952854156494,20.986490477061405,19.735415231251583,0,0
2018-02-02,20.028676986694336,20.39768123099927,20.01936435822012,20.387205190041623,6180800,20.374746894836427,20.956680530324334,19.79281325934852,0,0
2018-02-05,19.245267868041992,20.18814872335551,19.22431401283839,19.81681770572313,13896800,20.338836097717284,21.083688783949274,19.593983411485294,1,1
2018-02-06,19.731840133666992,19.772582654486904,18.812239982207554,18.95076242155289,13516000,20.322480964660645,21.10462949949842,19.54033242982287,1,0
2018-02-07,19.51067543029785,19.895976353904032,19.504854815120844,19.70157988516808,10808000,20.297628498077394,21.146908841582924,19.448348154571864,1,0
2018-02-08,18.70747947692871,19.60263392523129,18.694674834562758,19.585173856642395,7523200,20.235875606536865,21.325150711646362,19.14660050142737,1,0
2018-02-09,19.159128189086918,19.275533369324933,18.387363051926275,18.985685607301605,10192800,20.190186786651612,21.37540215573142,19.004971417571802,1,0
2018-02-12,19.501361846923828,19.614275026263183,19.21849808042781,19.347707915743868,6020800,20.155847358703614,21.378514041002877,18.93318067640435,1,0
2018-02-13,19.56189346313477,19.601470803324545,19.3407225259168,19.381465054831303,4084800,20.129074573516846,21.378841962361985,18.879307184671706,1,0
2018-02-14,19.96115493774414,19.98909281361492,19.38611320353264,19.45246499265012,4979200,20.106899356842042,21.35205058499638,18.861748128687704,1,0
2018-02-15,20.34646415710449,20.34646415710449,19.91809387303669,20.14974086081832,5687200,20.101952457427977,21.342462483527562,18.861442431328392,0,-1
2018-02-16,20.29524040222168,20.50127625702076,20.20793653202492,20.28825460059644,7195200,20.092290592193603,21.323583981486983,18.860997202900222,0,0
2018-02-20,20.345293045043945,20.500112115831453,20.17068531085977,20.183489949081345,12955200,20.077216148376465,21.288201027097745,18.866231269655184,0,0
2018-02-21,20.244020462036133,20.60487536843185,20.23936326127137,20.42910422789792,4133600,20.050792026519776,21.222359968328245,18.879224084711307,0,0
2018-02-22,20.251014709472656,20.429114540291817,20.19514070550259,20.31387274191366,3287200,20.03397169113159,21.18369485411504,18.88424852814814,0,0
2018-02-23,20.6630802154541,20.6630802154541,20.36857528987596,20.40931780813773,3156000,20.04043197631836,21.20270188964776,18.87816206298896,0,0
2018-02-26,20.971555709838867,20.976211135078128,20.753876835612598,20.757370624794444,7978400,20.046077537536622,21.225165236303024,18.86698983877022,0,0
2018-02-27,20.779483795166016,21.078645899196086,20.779483795166016,20.99134203204047,10240800,20.050733280181884,21.2405834509081,18.860883109455667,0,0
2018-02-28,20.643291473388672,20.989014954506143,20.643291473388672,20.884251016798604,3654400,20.05893964767456,21.262679028050364,18.855200267298756,0,0
2018-03-01,20.318523406982425,20.769010860426725,20.143915646583608,20.701495646594942,10119200,20.04369068145752,21.225971875810316,18.861409487104723,0,0
2018-03-02,20.54551124572754,20.57810454923368,20.01586739945001,20.08687461984592,5247200,20.040547847747803,21.2171284917847,18.863967203710907,0,0
2018-03-05,20.75620651245117,20.82139312639199,20.396514947255003,20.43609228054736,3785600,20.076924324035645,21.294074397452373,18.859774250618916,0,0
2018-03-06,20.826051712036133,20.907534984877,20.71663055584892,20.862137034565507,52516000,20.155963516235353,21.351945707630897,18.95998132483981,0,0
2018-03-07,20.957595825195312,20.97971310202982,20.61536595737576,20.671239967766315,5213600,20.217251300811768,21.445215215186927,18.989287386436608,0,0
2018-03-08,21.0390739440918,21.07748786859236,20.918011556053276,21.02510411396293,4468000,20.293671226501466,21.526458294117322,19.06088415888561,0,0
2018-03-09,21.45464134216309,21.45464134216309,21.17643299539885,21.19622166552993,5372000,20.431029319763184,21.531331296291533,19.330727343234834,0,0
2018-03-12,21.53030776977539,21.60946245759616,21.45231471838391,21.52332196537724,6228800,20.54958829879761,21.58524057557902,19.513936022016196,0,0
2018-03-13,21.269554138183597,21.69326891250416,21.19738349664282,21.62924570974925,6681600,20.637997913360596,21.599884092546443,19.67611173417475,0,0
2018-03-14,21.274206161499023,21.39643193335668,21.165950216500544,21.37082265635025,3964000,20.72361354827881,21.58689618066499,19.86033091589263,0,0
2018-03-15,21.27886962890625,21.39876683556212,21.17876109190984,21.287017068788483,3104800,20.789499282836914,21.610039604677098,19.96895896099673,0,0
2018-03-16,21.2541446685791,21.3801212340874,21.22381546068595,21.314799524599216,2503200,20.834883308410646,21.652789551832356,20.016977064988936,0,0
2018-03-19,20.836544036865234,21.071002626747823,20.64874328839088,21.071002626747823,5984800,20.861948490142822,21.64156261594045,20.082334364345193,0,0
2018-03-20,20.8575382232666,20.925193334982733,20.7362267752848,20.77938536487446,3238400,20.887560749053954,21.630387481352802,20.144734016755105,0,0
2018-03-21,20.766557693481445,21.02551283444329,20.701235996641117,20.819048215593657,3920800,20.91368761062622,21.598640623849672,20.228734597402767,0,0
2018-03-22,20.208984375,20.63007785799184,20.198486628470484,20.49710106230401,5284000,20.91158609390259,21.604866138408045,20.218306049397132,1,1
2018-03-23,19.670080184936523,20.252144498463743,19.666580935828215,20.176325061273715,6452800,20.86193609237671,21.737546210853118,19.9863259739003,1,0
2018-03-26,20.41661071777344,20.43527456114593,19.789052778459236,20.059673167714244,4456800,20.834188842773436,21.72910397052729,19.93927371501958,1,0
2018-03-27,19.72373390197754,20.55892232250614,19.57559429640298,20.55542307386311,7929600,20.781401348114013,21.79911963633227,19.763683059895754,1,0
2018-03-28,19.52893829345703,19.829886191597787,19.41579115338495,19.66891360471531,6789600,20.72568368911743,21.880348383838157,19.571018994396706,1,0
2018-03-29,19.94652557373047,20.14715743534218,19.53592992905045,19.67124012034803,4537600,20.707083797454835,21.898775161877726,19.515392433031945,1,0
2018-04-02,19.46595001220703,19.95469866806137,19.23965573222728,19.861381200662763,7639200,20.65310573577881,21.961285868693725,19.344925602863892,1,0
2018-04-03,19.642078399658203,19.69340307737938,19.33879718396872,19.62224873415357,5156000,20.59739933013916,21.976250934367368,19.218547725910955,1,0
2018-04-04,19.90220642089844,19.961697218710096,19.20232808340714,19.25715202890124,4648800,20.551207065582275,21.957940551046182,19.14447358011837,1,0
2018-04-05,19.986194610595703,20.13083679359022,19.852051956764846,20.079512090595944,3403200,20.502637004852296,21.916949681030456,19.088324328674137,1,0
2018-04-06,19.503273010253903,19.962859999957026,19.406456308067717,19.780891944718352,3950400,20.4258469581604,21.881486426469188,18.97020748985161,1,0
2018-04-09,19.636245727539062,20.0246782786275,19.61991531007057,19.647911074251702,3306400,20.3349271774292,21.748727403541135,18.921126951317266,1,0
2018-04-10,20.11916923522949,20.200821353821123,19.85904827890091,19.951198145622318,4978400,20.264370250701905,21.56914659380836,18.95959390759545,1,0
2018-04-11,20.036348342895508,20.21948222620516,19.936032389146245,19.99785482553891,3116000,20.2027099609375,21.425638089959126,18.979781831915876,1,0
2018-04-12,20.285968780517575,20.376952798414564,20.13316233455936,20.1646555700668,2426400,20.153298091888427,21.27470464715047,19.031891536626382,0,-1
2018-04-13,20.205486297607425,20.432946385013164,20.11333465970809,20.409617464745335,3796000,20.099628925323486,21.096219919262282,19.10303793138469,0,0
2018-04-16,20.34546661376953,20.430617994682027,20.208990527687984,20.337302290610616,2748000,20.05419502258301,20.908854349247207,19.19953569591881,0,0
2018-04-17,20.767719268798828,20.82954348339426,20.49126793697322,20.528595630322734,3832800,20.050753784179687,20.893252787220643,19.20825478113873,0,0
2018-04-18,20.73273086547852,20.802717634472653,20.58692287188731,20.75489218540288,3199200,20.044513416290282,20.864566538357533,19.224460294223032,0,0
2018-04-19,20.488937377929688,20.61141644153147,20.41428376066769,20.607917192275647,3040800,20.030632400512694,20.80970193303667,19.251562867988717,0,0
2018-04-20,20.201984405517575,20.44577488320372,20.126163199713737,20.43644296034099,6593600,20.030282402038573,20.809037346211987,19.25152745786516,0,0
2018-04-23,20.11800193786621,20.340796957891037,20.025850298014763,20.28713883824408,2988000,20.052678489685057,20.814283859978076,19.29107311939204,0,0
2018-04-24,19.73773765563965,20.269644942151828,19.588428629714254,20.20782249401931,5121600,20.018734836578368,20.77291138499117,19.264558288165567,0,0
2018-04-25,19.706241607666016,19.79022715169317,19.45661840177494,19.78206104996816,4559200,20.017860221862794,20.773442447508938,19.26227799621665,0,0
2018-04-26,20.106334686279297,20.183321719408344,19.90803620872946,19.97102624670137,2740000,20.046730041503906,20.768759992076237,19.324700090931575,0,0
2018-04-27,20.021183013916016,20.31279894093057,19.917367815094128,20.29880194599623,3090400,20.050462913513183,20.77115276028577,19.329773066740596,0,0
2018-04-30,19.941864013671875,20.215981912703928,19.882373226398094,20.070173951554217,4079200,20.074258613586426,20.74594052619377,19.402576700979083,0,0
2018-05-01,20.18215560913086,20.198486029875845,19.85087856277461,19.896372356152465,2947200,20.101262474060057,20.74407828179134,19.458446666328776,0,0
2018-05-02,20.187986373901367,20.407280320320183,20.16232403231796,20.30113170557812,3120800,20.115551471710205,20.752713150842364,19.478389792578046,0,0
2018-05-03,20.250986099243164,20.320974666831656,19.91854307302264,20.11450999434049,3070400,20.128791046142577,20.765655025492503,19.491927066792652,0,0
2018-05-04,20.63241195678711,20.67207129822486,20.155326916979245,20.16582644373364,4048800,20.18524799346924,20.78966376284566,19.58083222409282,0,0
2018-05-07,20.81087875366211,20.89603010316423,20.69189896101212,20.72106055274813,5992000,20.24397964477539,20.851863570233927,19.636095719316852,0,0
2018-05-08,20.89019775390625,20.897196251250627,20.69539853166433,20.778218236631567,5102400,20.28253107070923,20.948850857532538,19.61621128388592,0,0
2018-05-09,21.164316177368164,21.16781542583284,20.884363841018363,20.946188050286203,4032000,20.338929462432862,21.096984046039164,19.58087487882656,0,0
2018-05-10,21.41627693176269,21.425607076237185,21.209812332583684,21.236640502683645,4616800,20.395444869995117,21.286200354809708,19.504689385180527,0,0
2018-05-11,21.354455947875977,21.43494046366945,21.27863472475547,21.381284119807138,3166400,20.452893352508546,21.431140570143125,19.474646134873968,0,0
2018-05-14,21.32762718200684,21.50959527980226,21.296133935768797,21.426777333184425,6256800,20.50200138092041,21.549877794743292,19.45412496709753,0,0
2018-05-15,21.142162322998047,21.191153602795037,21.02901516017536,21.18998777942475,5376000,20.52072353363037,21.59983562688229,19.441611440378452,0,0
2018-05-16,21.25297164916992,21.29379859713725,21.12349408661505,21.16898610697851,2639200,20.546735572814942,21.66924367695635,19.424227468673536,0,0
2018-05-17,21.147987365722656,21.31829007022532,21.047671415716653,21.17248210683766,2608800,20.57968807220459,21.731779037548723,19.427597106860457,0,0
2018-05-18,21.066335678100582,21.182982051113584,21.054670328846324,21.10599501775323,2235200,20.62290563583374,21.779917186209314,19.465894085458164,0,0
2018-05-21,21.23080444335937,21.364948832242185,21.125823425870475,21.25530096337734,2880000,20.6785457611084,21.840102938665364,19.516988583551434,0,0
2018-05-22,21.18065452575684,21.359123383793683,21.1421609983532,21.32646253264203,2114400,20.750691604614257,21.846955099326,19.654428109902515,0,0
2018-05-23,21.34395408630371,21.34395408630371,20.99751419576319,21.018511469674817,2529600,20.832577228546143,21.846080826675788,19.819073630416497,0,0
2018-05-24,21.32879638671875,21.36845573821472,21.10250207071492,21.3416275627772,2330400,20.893700313568115,21.871456142944325,19.915944484191904,0,0
2018-05-25,21.333459854125977,21.39878155282212,21.27863590417397,21.303132431126425,2542400,20.959314155578614,21.86772274200298,20.05090556915425,0,0
2018-05-29,21.21331787109375,21.331130113751083,21.067509847064976,21.23548097552742,2954400,21.02288684844971,21.80704424975371,20.238729447145708,0,0
2018-05-30,21.36961936950684,21.410446320018448,21.28680142516534,21.324127346308376,2940000,21.082260036468504,21.77758802603613,20.386932046900878,0,0
2018-05-31,21.347455978393555,21.521259746644564,21.32995973120303,21.37195250434301,2940800,21.140233516693115,21.70958228173013,20.570884751656102,0,0
2018-06-01,21.73355484008789,21.73355484008789,21.481598226735272,21.481598226735272,16909600,21.214361953735352,21.677429724376477,20.751294183094227,0,0
2018-06-04,21.91552352905273,21.93535320104865,21.76504869466816,21.793044468012003,3601600,21.278517532348634,21.756597398363077,20.80043766633419,0,0
2018-06-05,22.03567123413086,22.046168982665023,21.9318560122332,21.971515359950786,5015200,21.33975715637207,21.873122258571726,20.806392054172413,0,0
2018-06-06,22.162811279296875,22.162811279296875,21.9610135486472,22.05899607660494,4140000,21.403387832641602,22.006169523619327,20.800606141663877,0,0
2018-06-07,21.912023544311523,22.177977152561205,21.77088063911288,22.177977152561205,4134400,21.44077320098877,22.07169800639611,20.809848395581426,0,0
2018-06-08,21.91552352905273,21.94818437467925,21.732387849041643,21.77438061911611,2836800,21.465735530853273,22.12946077505255,20.802010286653996,0,0
2018-06-11,21.913185119628903,21.97734097319205,21.853696117169733,21.920183616402667,3641600,21.49367198944092,22.18285630056188,20.80448767831996,0,0
2018-06-12,22.06015968322754,22.074158457159648,21.926017077230416,21.951679419576653,2361600,21.53029861450195,22.25712490865275,20.803472320351155,0,0
2018-06-13,22.017004013061523,22.21647010408974,21.99017584428688,22.072993776555457,3336800,21.574040699005128,22.30743653679203,20.840644861218227,0,0
2018-06-14,22.13481712341309,22.21647101588427,22.078827357621257,22.09865702925831,4594400,21.618132972717284,22.37468430155138,20.861581643883188,0,0
2018-06-15,22.05083465576172,22.07533118289117,21.900361583026772,22.07299775652579,2816000,21.66327533721924,22.409906003490008,20.91664467094847,0,0
2018-06-18,22.0834903717041,22.09631976299025,21.814035777167643,21.900354726835285,3100800,21.714133071899415,22.42908765704758,20.999178486751248,0,0
2018-06-19,21.930686950683597,21.93185455369825,21.634405905832057,21.80237699073921,4202400,21.749127197265626,22.43390417368481,21.064350220846443,0,0
2018-06-20,21.99134635925293,22.083498014960966,21.95868550858961,21.98551368308815,3215200,21.78966178894043,22.429543874782112,21.149779703098744,0,0
2018-06-21,21.79654693603516,22.08233026741199,21.749889086787743,22.055502093088872,5245600,21.812291431427003,22.418656907618526,21.20592595523548,0,0
2018-06-22,21.681062698364254,21.844368702943587,21.608742510267483,21.844368702943587,2446400,21.829904747009277,22.3983490095351,21.261460484483454,0,0
2018-06-25,21.17948341369629,21.52009061914057,21.0080130980268,21.52009061914057,7468800,21.82220592498779,22.420712289188042,21.22369956078754,1,1
2018-06-26,21.291465759277344,21.432608676546245,21.21097946412987,21.25530566258968,4446400,21.826113319396974,22.409497317573663,21.242729321220285,1,0
2018-06-27,20.964853286743164,21.441938331553686,20.95785478875517,21.35561936997597,4678400,21.80587501525879,22.473239201459382,21.138510829058195,1,0
2018-06-28,21.20439720153809,21.272236517875264,20.933041720917902,20.933041720917902,6327200,21.798722076416016,22.488284117348076,21.109160035483956,1,0
2018-06-29,21.217269897460938,21.40675280010864,21.21142312496545,21.28978879453338,2836000,21.77290782928467,22.507481365711598,21.03833429285774,1,0
2018-07-02,21.43949508666992,21.43949508666992,21.01491532369157,21.05234464906561,4277600,21.749106407165527,22.494423261572237,21.003789552758818,1,0
2018-07-03,21.200883865356445,21.543589149632812,21.188017760116143,21.521365714697005,2643200,21.707367038726808,22.476921601451814,20.937812476001803,1,0
2018-07-05,21.479263305664062,21.49096041651532,21.264050029937824,21.33071856455008,4777600,21.673189640045166,22.41915359228553,20.927225687804803,1,0
2018-07-06,21.735408782958984,21.77049832125657,21.45235626755376,21.51200723335001,2593600,21.66435890197754,22.402949592337468,20.925768211617612,0,-1
2018-07-09,21.92372703552246,21.92372703552246,21.743601520523104,21.855887718095428,2747200,21.664769077301024,22.403926142255504,20.925612012346544,0,0
2018-07-10,21.968170166015625,22.040687244629957,21.923723293456774,21.95881283575438,6876800,21.66751832962036,22.41074862450098,20.924288034739742,0,0
2018-07-11,21.852375030517575,21.954133096080795,21.768160843593453,21.80909894005566,2871200,21.657129096984864,22.38373798770266,20.93052020626707,0,0
